source,target,weight
and,that,0.428964227437973
that,and,0.134725660085678
for,and,0.193168357014656
and,for,0.291313022375107
with,and,0.141758993268013
and,you,0.333658516407013
and,are,0.350988328456879
that,you,0.179700270295143
are,and,0.180395245552063
and,with,0.416049331426620
you,that,0.266736149787903
and,not,0.447951167821884
this,and,0.192451775074005
and,this,0.450934767723083
you,and,0.155548065900803
and,have,0.316838532686234
have,and,0.107740961015224
that,not,0.241255477070808
that,are,0.189033716917038
for,that,0.331248074769974
you,have,0.197014793753624
and,they,0.497205734252930
that,for,0.156894013285637
was,and,0.132138758897781
that,have,0.170641466975212
that,was,0.360537439584732
not,that,0.233185902237892
from,and,0.191456615924835
and,was,0.669427931308746
that,this,0.242862388491631
you,are,0.218249589204788
you,can,0.346871554851532
have,that,0.184755861759186
this,that,0.330019116401672
that,they,0.267782747745514
not,and,0.135983154177666
and,from,0.639504313468933
they,and,0.177263617515564
are,that,0.309344470500946
and,can,0.557837843894958
for,you,0.257652580738068
with,that,0.243090510368347
and,all,0.770227670669556
and,will,0.717014014720917
but,that,0.264393925666809
you,your,0.367283165454865
that,with,0.224073916673660
was,that,0.226593434810638
all,and,0.155681177973747
for,this,0.348213732242584
that,can,0.300437778234482
and,but,0.668824017047882
can,and,0.174616023898125
they,are,0.248718753457069
are,you,0.240615606307983
you,for,0.181142628192902
have,for,0.125469163060188
and,other,1.157671689987183
and,there,1.010419964790344
that,would,0.328002929687500
there,are,0.251718670129776
are,not,0.323036998510361
this,for,0.224118649959564
have,been,0.379447907209396
but,and,0.154182270169258
are,for,0.210078373551369
that,will,0.386166095733643
one,and,0.161300331354141
and,what,0.609626710414886
and,one,0.855957806110382
will,and,0.154083967208862
this,you,0.256696850061417
what,you,0.216421037912369
that,there,0.544187247753143
about,and,0.145815014839172
you,this,0.280397742986679
that,but,0.360212147235870
has,and,0.210662901401520
your,you,0.227949589490891
and,would,0.609019517898560
have,you,0.143707498908043
not,you,0.181377589702606
not,but,0.363574266433716
there,that,0.307640612125397
but,not,0.276096731424332
this,not,0.344626665115356
not,for,0.158358424901962
there,and,0.179401725530624
you,not,0.278542488813400
more,than,0.470521181821823
they,that,0.303974151611328
with,you,0.189081534743309
with,for,0.165084674954414
have,with,0.179193332791328
and,has,0.656223833560944
their,and,0.142943397164345
they,have,0.224519431591034
were,and,0.237883239984512
and,their,0.925321042537689
and,were,0.873487710952759
from,that,0.328312426805496
for,are,0.271034717559814
for,with,0.321275025606155
for,have,0.244664087891579
that,has,0.353425949811935
your,and,0.170899227261543
you,with,0.258705466985703
and,them,1.028853893280029
that,all,0.414825648069382
can,you,0.232907027006149
for,not,0.345909863710403
can,that,0.299434036016464
have,this,0.194218620657921
and,then,0.824505746364594
out,and,0.117343395948410
and,some,0.694434762001038
what,and,0.162256076931953
one,that,0.276600182056427
has,been,0.741924345493317
not,have,0.172234147787094
all,that,0.266964375972748
with,this,0.255540966987610
not,this,0.245129138231277
which,and,0.149969711899757
that,one,0.460997849702835
and,about,0.530218124389648
that,from,0.344421327114105
and,which,0.782249748706818
would,have,0.148797526955605
but,you,0.205651938915253
for,but,0.516468822956085
would,and,0.117479331791401
does,not,0.386258155107498
and,your,0.590663611888885
and,also,0.930218756198883
that,what,0.328329980373383
and,more,0.527620375156403
are,they,0.358556568622589
some,and,0.107919275760651
would,that,0.201455280184746
and,out,0.724691152572632
and,any,0.649462401866913
think,that,0.219865813851357
about,that,0.250045597553253
was,for,0.153881460428238
between,and,0.198515132069588
people,and,0.155612573027611
this,was,0.515017628669739
and,who,0.970291197299957
are,with,0.300031036138535
they,were,0.618974506855011
more,and,0.154633745551109
who,and,0.141031041741371
and,when,0.726345121860504
and,his,0.870475828647614
that,were,0.470438987016678
this,have,0.243756547570229
them,and,0.133664190769196
had,and,0.140658944845200
this,but,0.514552891254425
what,that,0.278239041566849
this,with,0.320083171129227
his,and,0.145346790552139
like,and,0.103272952139378
you,don,0.496009230613708
you,will,0.445849627256393
have,not,0.192933574318886
and,people,0.726109504699707
been,and,0.147049650549889
that,some,0.374005496501923
but,for,0.179552048444748
and,had,1.139547944068909
you,get,0.556120455265045
other,and,0.119725964963436
was,not,0.236623138189316
you,want,0.816053330898285
are,this,0.325188457965851
for,all,0.594773173332214
you,know,0.838024079799652
both,and,0.115362539887428
can,for,0.203348070383072
and,like,1.136884927749634
that,had,0.613732516765594
and,don,0.797680437564850
and,get,0.894351065158844
that,people,0.391064673662186
know,that,0.271801143884659
what,are,0.227661624550819
use,and,0.128351151943207
not,are,0.190798103809357
not,with,0.226165324449539
and,only,0.992805361747742
and,use,1.036186099052429
but,have,0.195284843444824
some,that,0.185061559081078
will,you,0.205520823597908
have,but,0.288064062595367
also,and,0.172591939568520
will,that,0.264225482940674
when,and,0.170165717601776
this,are,0.270029306411743
for,was,0.516935169696808
there,for,0.208921223878860
for,from,0.493828028440475
that,your,0.318116903305054
out,that,0.201222181320190
and,just,1.082949280738831
you,what,0.379074692726135
they,not,0.317428976297379
any,that,0.224101707339287
and,how,0.999732851982117
has,that,0.361247807741165
for,they,0.383944422006607
from,for,0.222959667444229
just,and,0.173709779977798
for,can,0.430764734745026
with,have,0.179549813270569
