source,target,weight
and,that,2.360794782638550
that,and,2.870632886886597
for,and,2.514982223510742
and,for,3.258613586425781
with,and,1.695664167404175
and,you,2.993286609649658
and,are,2.712844371795654
that,you,2.786350965499878
are,and,2.583410024642944
and,with,2.625323057174683
you,that,1.272513031959534
and,not,2.297672033309937
this,and,1.478412508964539
and,this,2.528845548629761
you,and,1.662241816520691
and,have,2.603509902954102
have,and,1.541104912757874
that,not,2.138826847076416
that,are,2.525296688079834
for,that,1.925320506095886
you,have,1.403341174125671
and,they,2.748180389404297
that,for,3.033335685729980
was,and,2.083178043365479
that,have,2.423521280288696
that,was,2.463171243667603
not,that,1.513047456741333
from,and,1.758224725723267
and,was,2.646104574203491
that,this,2.354017972946167
you,are,1.462274432182312
you,can,1.789470314979553
have,that,1.179778337478638
this,that,1.131784677505493
that,they,2.558190107345581
not,and,1.976443409919739
and,from,2.949747085571289
they,and,2.086765050888062
are,that,1.977704763412476
and,can,3.319865465164185
for,you,2.441142320632935
with,that,1.298099398612976
and,all,2.400832653045654
and,will,2.143469810485840
but,that,1.479527115821838
you,your,1.519023656845093
that,with,2.443826198577881
was,that,1.594756722450256
all,and,1.501179933547974
for,this,2.062371969223022
that,can,3.090352535247803
and,but,2.414580583572388
can,and,1.373285651206970
they,are,1.835727930068970
are,you,2.507561683654785
you,for,1.756454229354858
have,for,1.628452062606812
and,other,1.951218247413635
and,there,3.551466464996338
that,would,3.479584693908691
there,are,1.062501788139343
are,not,1.924824833869934
this,for,1.562206149101257
have,been,1.122274637222290
but,and,1.932656764984131
are,for,2.729833126068115
that,will,1.995284914970398
one,and,1.169680356979370
and,what,3.204293489456177
and,one,2.092010259628296
will,and,1.568913221359253
this,you,1.435006141662598
what,you,1.146007657051086
that,there,3.305941820144653
about,and,1.021421074867249
you,this,1.363095402717590
that,but,2.247653007507324
has,and,1.291220426559448
your,you,1.318602800369263
and,would,3.738003969192505
have,you,1.495857954025269
not,you,1.918414711952209
not,but,1.547518968582153
there,that,0.924619615077972
but,not,1.439967751502991
this,not,1.101522803306580
not,for,2.088464736938477
there,and,1.207799315452576
you,not,1.238488554954529
more,than,1.846001148223877
they,that,1.597503066062927
with,you,1.645879507064819
with,for,1.791771411895752
have,with,1.311972856521606
and,has,3.533272743225098
their,and,2.016027450561523
they,have,1.761744022369385
were,and,1.315205454826355
and,their,2.931275129318237
and,were,2.997754573822021
from,that,1.345992326736450
for,are,2.212430238723755
for,with,2.141053438186646
for,have,2.123264312744141
that,has,3.289006710052490
your,and,1.358488321304321
you,with,1.415098786354065
and,them,2.801003694534302
that,all,2.234855651855469
can,you,1.332965970039368
for,not,1.873841285705566
can,that,1.051305770874023
have,this,1.263759374618530
and,then,3.343444108963013
out,and,1.499731063842773
and,some,2.024742603302002
what,and,1.180672526359558
one,that,0.895437777042389
has,been,0.940302073955536
not,have,1.668604969978333
all,that,1.149214029312134
with,this,1.390503287315369
not,this,1.620751619338989
which,and,1.258939504623413
that,one,1.947382926940918
and,about,2.497132301330566
that,from,2.745821237564087
and,which,2.195780754089355
would,have,1.089406728744507
but,you,1.875913619995117
for,but,1.969185113906860
would,and,1.290389776229858
does,not,0.958414852619171
and,your,2.818126916885376
and,also,3.027012348175049
that,what,2.982770681381226
and,more,2.697522878646851
are,they,2.302228689193726
some,and,2.148470878601074
would,that,0.987845599651337
and,out,2.587915182113647
and,any,2.543361663818359
think,that,1.052490115165710
about,that,0.781939089298248
was,for,2.201248884201050
between,and,0.953466176986694
people,and,1.426142215728760
this,was,1.268564462661743
and,who,2.282367944717407
are,with,2.199307918548584
they,were,2.028521060943604
more,and,2.046126127243042
who,and,1.834936141967773
and,when,2.238045692443848
and,his,2.178277730941772
that,were,2.790510654449463
this,have,1.248144388198853
them,and,1.241528034210205
had,and,1.266782402992249
this,but,1.157570123672485
what,that,0.903852701187134
this,with,1.258601427078247
his,and,1.330407023429871
like,and,1.264749288558960
you,don,1.417659878730774
you,will,1.155370712280273
have,not,1.148233413696289
and,people,3.139420270919800
been,and,1.362970471382141
that,some,1.884765625000000
but,for,2.042196512222290
and,had,2.639589071273804
you,get,1.269026637077332
other,and,1.238368511199951
was,not,1.552116155624390
you,want,1.087119936943054
are,this,2.118485689163208
for,all,1.957973122596741
you,know,1.018567919731140
both,and,1.219190597534180
can,for,1.451121330261230
and,like,2.627895593643188
that,had,2.457106113433838
and,don,2.630074739456177
and,get,2.354326009750366
that,people,2.922382593154907
know,that,0.643612086772919
what,are,1.038637995719910
use,and,1.190810441970825
not,are,1.738677501678467
not,with,1.682584762573242
and,only,2.771572589874268
and,use,2.307499408721924
but,have,1.631638407707214
some,that,1.644741415977478
will,you,1.522849917411804
have,but,1.206657052040100
also,and,1.124026298522949
will,that,1.201066613197327
when,and,1.557235836982727
this,are,1.300559878349304
for,was,2.158001899719238
there,for,1.276255726814270
for,from,2.405633926391602
that,your,2.623301029205322
out,that,1.148105144500732
and,just,2.756084203720093
you,what,1.727174997329712
they,not,1.554788947105408
any,that,1.064556121826172
and,how,1.998427033424377
has,that,0.988481640815735
for,they,2.241248607635498
from,for,1.857877731323242
just,and,1.384912729263306
for,can,2.707480192184448
with,have,1.431558132171631
time,and,1.503380894660950
all,are,1.320588350296021
say,that,0.808236360549927
get,and,1.090054154396057
two,and,1.545825123786926
into,and,0.685658276081085
your,that,1.039977788925171
for,one,1.706116080284119
but,this,1.584845423698425
and,these,3.378923654556274
but,are,1.700159072875977
will,for,1.657836437225342
don,know,0.621579170227051
are,have,2.181034326553345
only,and,1.267884373664856
that,only,2.579965114593506
these,are,0.695201933383942
any,and,1.390594363212585
would,you,1.252503752708435
that,about,2.324497699737549
can,this,1.126141786575317
they,for,2.205039501190186
with,are,1.491676330566406
with,but,1.327674031257629
can,with,1.169105052947998
was,with,1.773449897766113
that,any,2.367531061172485
this,will,1.027596950531006
from,you,1.706603050231934
also,that,0.860487580299377
when,you,1.511515498161316
this,can,1.591570734977722
like,that,0.968216717243195
you,about,1.346001625061035
new,and,1.312710404396057
that,more,2.511034488677979
these,and,0.790271222591400
don,have,0.856386423110962
from,this,1.441805243492126
with,not,1.263390779495239
you,but,1.301504850387573
that,don,2.448249340057373
but,they,1.722304582595825
how,you,1.277564644813538
have,they,1.373369455337524
than,and,1.251487255096436
about,this,0.837600469589233
that,when,2.083322286605835
not,they,1.761325240135193
for,will,1.748083591461182
for,any,2.074211120605469
have,any,1.271013736724854
people,that,1.091769456863403
you,from,1.589969873428345
would,for,1.363526821136475
all,you,1.457105159759521
that,could,2.110511541366577
they,you,2.025497198104858
that,their,2.728626728057861
one,for,1.235975742340088
you,would,2.014854431152344
this,from,1.414133191108704
don,that,0.776548743247986
only,that,0.970616817474365
and,been,2.245727539062500
this,has,1.693880677223206
for,your,2.298292636871338
would,not,0.961432516574860
will,not,1.168952465057373
there,was,1.036363005638123
are,but,2.022762775421143
has,for,1.364404678344727
what,they,1.052166819572449
that,been,2.090473175048828
just,that,1.060206770896912
have,are,1.355710506439209
you,all,1.294094085693359
and,into,2.379622459411621
said,that,0.813313841819763
that,just,2.565547943115234
those,who,0.766515552997589
and,even,2.799579620361328
what,for,1.247591018676758
people,who,1.055500388145447
believe,that,0.827807903289795
you,think,1.251416206359863
but,was,1.658333063125610
system,and,0.785275459289551
can,get,1.048425197601318
for,would,3.048488616943359
and,should,2.523267030715942
then,and,2.052862405776978
for,there,2.896359682083130
don,you,0.984597504138947
who,are,1.614193677902222
this,would,1.792030334472656
our,and,1.153621077537537
this,one,1.002926945686340
not,any,1.630055546760559
you,one,1.127633094787598
all,for,1.586264371871948
god,and,1.111867666244507
was,this,1.708277821540833
