source,target,weight
and,that,1.447482466697693
that,and,1.298023343086243
for,and,1.562503099441528
and,for,1.318091988563538
with,and,1.132109284400940
and,you,1.140155792236328
and,are,1.318453550338745
that,you,1.002306461334229
are,and,1.233474016189575
and,with,1.190958499908447
you,that,1.532471179962158
and,not,1.317906498908997
this,and,1.334986209869385
and,this,0.780513703823090
you,and,1.563237905502319
and,have,1.108857750892639
have,and,1.336246609687805
that,not,1.158566474914551
that,are,1.159047365188599
for,that,1.531750917434692
you,have,1.173963904380798
and,they,1.156638026237488
that,for,1.158729434013367
was,and,1.522514224052429
that,have,0.974792420864105
that,was,1.258620619773865
not,that,1.077253699302673
from,and,1.827268004417419
and,was,1.431721329689026
that,this,0.686146557331085
you,are,1.395866155624390
you,can,1.096529722213745
have,that,1.309947371482849
this,that,1.308711528778076
that,they,1.016795992851257
not,and,1.098881244659424
and,from,0.819414138793945
they,and,1.379021048545837
are,that,1.209197402000427
and,can,1.035717844963074
for,you,1.206532359123230
with,that,1.109827637672424
and,all,0.942086398601532
and,will,0.772459685802460
but,that,1.248906254768372
you,your,1.324267625808716
that,with,1.046967029571533
was,that,1.492548704147339
all,and,1.183137655258179
for,this,0.825953066349030
that,can,0.910495519638062
and,but,0.778345942497253
can,and,1.387039661407471
they,are,1.231373071670532
are,you,0.952462852001190
you,for,1.395483255386353
have,for,1.192850947380066
and,other,0.913272082805634
and,there,0.866345882415771
that,would,0.998759627342224
there,are,1.278745651245117
are,not,1.100952148437500
this,for,1.191725850105286
have,been,0.845489919185638
but,and,1.273980498313904
are,for,1.101107120513916
that,will,0.679066240787506
one,and,1.626439213752747
and,what,0.970303177833557
and,one,1.046848416328430
will,and,1.912478923797607
this,you,1.030848264694214
what,you,1.374268889427185
that,there,0.761601209640503
about,and,1.781739830970764
you,this,0.826341450214386
that,but,0.684240818023682
has,and,1.651217818260193
your,you,1.506658911705017
and,would,1.136121153831482
have,you,1.031821727752686
not,you,0.848533153533936
not,but,0.579264998435974
there,that,1.403888702392578
but,not,1.137107014656067
this,not,1.191558599472046
not,for,0.980957746505737
there,and,1.432073950767517
you,not,1.395286917686462
more,than,0.877033233642578
they,that,1.351879954338074
with,you,0.874191105365753
with,for,1.010619997978210
have,with,1.077797532081604
and,has,0.908930063247681
their,and,1.595382809638977
they,have,1.035620212554932
were,and,1.250964403152466
and,their,0.796168446540833
and,were,0.859218835830688
from,that,1.791304230690002
for,are,1.395210266113281
for,with,1.260292768478394
for,have,1.173412084579468
that,has,0.799036860466003
your,and,1.951178669929504
you,with,1.260885357856750
and,them,0.703728973865509
that,all,0.828184366226196
can,you,1.071042895317078
for,not,1.394631505012512
can,that,1.359740614891052
have,this,0.706351757049561
and,then,0.805435240268707
out,and,1.587252378463745
and,some,0.762916028499603
what,and,1.779728412628174
one,that,1.594428062438965
has,been,1.044783353805542
not,have,0.825240314006805
all,that,1.159851431846619
with,this,0.598442912101746
not,this,0.580878376960754
which,and,1.327839732170105
that,one,0.920280277729034
and,about,1.119476318359375
that,from,0.720343708992004
and,which,0.817858576774597
would,have,1.075322866439819
but,you,0.983740746974945
for,but,0.823659002780914
would,and,1.431888341903687
does,not,1.776063799858093
and,your,1.250825881958008
and,also,0.909359037876129
that,what,0.852989673614502
and,more,1.092935204505920
are,they,0.966231822967529
some,and,1.614233374595642
would,that,1.403706669807434
and,out,0.750161230564117
and,any,1.020956873893738
think,that,1.926075458526611
about,that,1.746672630310059
was,for,1.359129667282104
between,and,1.571141362190247
people,and,1.469763875007629
this,was,1.294461846351624
and,who,0.767517030239105
are,with,0.994902491569519
they,were,0.802469611167908
more,and,1.476790785789490
who,and,1.595946669578552
and,when,0.970752716064453
and,his,0.853212773799896
that,were,0.755335867404938
this,have,1.002551198005676
them,and,1.996595740318298
had,and,1.960891008377075
this,but,0.703725576400757
what,that,1.744700789451599
this,with,1.076780796051025
his,and,1.162694096565247
like,and,1.458017587661743
you,don,0.876173138618469
you,will,0.817814350128174
have,not,1.192683100700378
and,people,0.908285558223724
been,and,1.405509352684021
that,some,0.670676410198212
but,for,1.137266635894775
and,had,0.946195244789124
you,get,1.165602922439575
other,and,1.486945986747742
was,not,1.358938932418823
you,want,1.137457847595215
are,this,0.652025222778320
for,all,0.996931910514832
you,know,0.913967072963715
both,and,1.940972328186035
can,for,1.238193273544312
and,like,0.881254673004150
that,had,0.831796467304230
and,don,0.827581882476807
and,get,1.100960493087769
that,people,0.798470139503479
know,that,1.913752675056458
what,are,1.589177608489990
use,and,1.464899301528931
not,are,0.981226980686188
