source,target,weight
and,that,0.003636710345745
that,and,0.004422095604241
for,and,0.002698468044400
and,for,0.003496352350339
with,and,0.001021326286718
and,you,0.004058031830937
and,are,0.002544862683862
that,you,0.002410769462585
are,and,0.002423443133011
and,with,0.001581275137141
you,that,0.001100986846723
and,not,0.002474459586665
this,and,0.000826168921776
and,this,0.001413173624314
you,and,0.002253519603983
and,have,0.001861548400484
have,and,0.001101913047023
that,not,0.001470011309721
that,are,0.001511835842393
for,that,0.001318372320384
you,have,0.000563569890801
and,they,0.001987685682252
that,for,0.002077091019601
was,and,0.001364381052554
that,have,0.001105897012167
that,was,0.001029571751133
not,that,0.001039914437570
from,and,0.000799088040367
and,was,0.001733070705086
that,this,0.000839529093355
you,are,0.000770438113250
you,can,0.000457098678453
have,that,0.000538354390301
this,that,0.000403635902330
that,they,0.001180831808597
not,and,0.002128515159711
and,from,0.001340618007816
they,and,0.001509301597252
are,that,0.001184005406685
and,can,0.001509859575890
for,you,0.001471108873375
with,that,0.000498982612044
and,all,0.000896387617104
and,will,0.000712001114152
but,that,0.000490650651045
you,your,0.000233015933190
that,with,0.000939393939916
was,that,0.000666586391162
all,and,0.000560488493647
for,this,0.000512300583068
that,can,0.000896967831068
and,but,0.001254695700482
can,and,0.000624564010650
they,are,0.000516003405210
are,you,0.001321175368503
you,for,0.001058494439349
have,for,0.000517576641869
and,other,0.000360830832506
and,there,0.002176294336095
that,would,0.000700657314155
there,are,0.000253035424976
are,not,0.000805610732641
this,for,0.000388057611417
have,been,0.000059444915678
but,and,0.001004272256978
are,for,0.001138309016824
that,will,0.000422981072916
one,and,0.000351886759745
and,what,0.001135230530053
and,one,0.000629360554740
will,and,0.000521149369888
this,you,0.000450397928944
what,you,0.000228038770729
that,there,0.001292878878303
about,and,0.000335898104822
you,this,0.000427827675594
that,but,0.000745381694287
has,and,0.000393652444473
your,you,0.000202271679882
and,would,0.001179411308840
have,you,0.000600723840762
not,you,0.001160390675068
not,but,0.000358779216185
there,that,0.000361597776646
but,not,0.000333844363922
this,not,0.000274638441624
not,for,0.000999779091217
there,and,0.000740124320146
you,not,0.000749124039430
more,than,0.000027212279747
they,that,0.000737389433198
with,you,0.000556790910196
with,for,0.000479724491015
have,with,0.000234081409872
and,has,0.001077183522284
their,and,0.000766210199799
they,have,0.000377452815883
were,and,0.000291116070002
and,their,0.001114058657549
and,were,0.000663542363327
from,that,0.000390405184589
for,are,0.000922557897866
for,with,0.000573240395170
for,have,0.000674844603054
that,has,0.000639926467557
your,and,0.000371028756490
you,with,0.000478719215607
and,them,0.000444073084509
that,all,0.000532520294655
can,you,0.000340490136296
for,not,0.000897035642993
can,that,0.000305139110424
have,this,0.000209196790820
and,then,0.000950991350692
out,and,0.000386368308682
and,some,0.000592734373640
what,and,0.000418293609982
one,that,0.000171918989508
has,been,0.000021236377506
not,have,0.000532308244146
all,that,0.000273834157269
with,this,0.000193897503777
not,this,0.000404095742851
which,and,0.000200924579985
that,one,0.000373886519810
and,about,0.000821191177238
that,from,0.000796425680164
and,which,0.000350442831405
would,have,0.000101819969132
but,you,0.000547493516933
for,but,0.000454849621747
would,and,0.000407142506447
does,not,0.000086748790636
and,your,0.000769683567341
and,also,0.000491272308864
that,what,0.000674410606734
and,more,0.000643184175715
are,they,0.000647131702863
some,and,0.000628955254797
would,that,0.000198914902285
and,out,0.000666711828671
