source,target,weight
and,that,0.000517656968441
that,and,0.001108367578126
for,and,0.001246182597242
and,for,0.000543514848687
with,and,0.000796462118160
and,you,0.000940673169680
and,are,0.000263175752480
that,you,0.000853673729580
are,and,0.000654852890875
and,with,0.000566250761040
you,that,0.000455345871160
and,not,0.000259946042206
this,and,0.000830520992167
and,this,0.000310080387862
you,and,0.001074310974218
and,have,0.000470449653221
have,and,0.000757120957132
that,not,0.000235904619331
that,are,0.000238835578784
for,that,0.000528193486389
you,have,0.000413820904214
and,they,0.000267225783318
that,for,0.000493247236591
was,and,0.000361994636478
that,have,0.000426939368481
that,was,0.000273811339866
not,that,0.000257002713624
from,and,0.000561366905458
and,was,0.000301715917885
that,this,0.000281402200926
you,are,0.000231496916967
you,can,0.000261151115410
have,that,0.000320905004628
this,that,0.000352015660610
that,they,0.000242511057877
not,and,0.000606354034971
and,from,0.000373836694052
they,and,0.000756168679800
are,that,0.000277558894595
and,can,0.000296887883451
for,you,0.000959819939453
with,that,0.000337579811458
and,all,0.000193285144633
and,will,0.000294406170724
but,that,0.000178713700734
you,your,0.000079090794316
that,with,0.000513880280778
was,that,0.000153431145009
all,and,0.000308378512273
for,this,0.000316391902743
that,can,0.000269429874606
and,but,0.000280918728095
can,and,0.000407604675274
they,are,0.000162942305906
are,you,0.000504372990690
you,for,0.000478091242258
have,for,0.000336934754159
and,other,0.000089073342679
and,there,0.000232768215938
that,would,0.000218200002564
there,are,0.000125736391055
are,not,0.000139378680615
this,for,0.000369599525584
have,been,0.000030297826015
but,and,0.000421644537710
are,for,0.000291423493763
that,will,0.000267177587375
one,and,0.000307153066387
and,what,0.000316819350701
and,one,0.000159374365467
will,and,0.000470691506052
this,you,0.000639673962723
what,you,0.000406816805480
that,there,0.000211240316276
about,and,0.000393375899876
you,this,0.000272755598417
that,but,0.000254937564023
has,and,0.000379480567062
your,you,0.000147093713167
and,would,0.000240437148022
have,you,0.000583140586969
not,you,0.000467018864583
not,but,0.000139468567795
there,that,0.000247318821494
but,not,0.000089742665295
this,not,0.000176767818630
not,for,0.000269840413239
there,and,0.000583506829571
you,not,0.000228655990213
more,than,0.000025979470593
they,that,0.000320501480019
with,you,0.000613441516180
with,for,0.000354442541720
have,with,0.000351029244484
and,has,0.000205911448575
their,and,0.000214101950405
they,have,0.000291273550829
were,and,0.000115405542601
and,their,0.000077608659922
and,were,0.000037253259507
from,that,0.000237934931647
for,are,0.000268532516202
for,with,0.000577776401769
for,have,0.000480025249999
that,has,0.000186867429875
your,and,0.000190979175386
you,with,0.000498090405017
and,them,0.000051586073823
that,all,0.000175408902578
can,you,0.000313940458000
for,not,0.000265237089479
can,that,0.000172762942384
have,this,0.000192224499187
and,then,0.000057884601119
out,and,0.000335897086188
and,some,0.000052968152886
what,and,0.000528190692421
one,that,0.000130186614115
has,been,0.000015185739358
not,have,0.000233565486269
all,that,0.000130706001073
with,this,0.000202212817385
not,this,0.000153946559294
which,and,0.000307878071908
that,one,0.000144634410390
and,about,0.000198238427402
that,from,0.000339261954650
and,which,0.000152584078023
would,have,0.000221416165004
but,you,0.000324753986206
for,but,0.000286636670353
would,and,0.000574813457206
does,not,0.000048208494263
and,your,0.000089913832198
and,also,0.000096917108749
that,what,0.000287517847028
and,more,0.000123292105854
are,they,0.000143281955388
some,and,0.000145517347846
would,that,0.000243634203798
and,out,0.000159200164489
and,any,0.000253439386142
think,that,0.000089301393018
about,that,0.000166732061189
was,for,0.000161095304065
between,and,0.000074204057455
people,and,0.000232312027947
this,was,0.000205172051210
and,who,0.000072422641097
are,with,0.000303614040604
they,were,0.000023064936613
more,and,0.000416224851506
who,and,0.000188751117093
and,when,0.000077760116255
and,his,0.000083206170530
that,were,0.000033807838918
this,have,0.000319913786370
them,and,0.000111620909593
had,and,0.000181026116479
this,but,0.000191029568668
what,that,0.000223873212235
this,with,0.000385060266126
his,and,0.000197114452021
like,and,0.000481041905005
you,don,0.000134372166940
you,will,0.000258968066191
have,not,0.000161145304446
and,people,0.000066193955718
been,and,0.000104662474769
that,some,0.000048069327022
but,for,0.000187640762306
and,had,0.000072218514106
you,get,0.000091508358310
other,and,0.000274885213003
was,not,0.000077046810475
you,want,0.000061755141360
are,this,0.000166259880643
for,all,0.000197219313122
you,know,0.000085157713329
both,and,0.000063448191213
can,for,0.000181392751983
and,like,0.000208090394153
that,had,0.000065539286879
and,don,0.000152760127094
and,get,0.000104030666989
that,people,0.000060071917687
know,that,0.000085926774773
what,are,0.000113816684461
use,and,0.000343550811522
not,are,0.000130659653223
not,with,0.000281128217466
and,only,0.000080532576249
and,use,0.000138105824590
but,have,0.000162415977684
some,that,0.000061677412305
will,you,0.000362530408893
have,but,0.000174146684003
also,and,0.000166293888469
will,that,0.000199502203031
when,and,0.000158548442414
this,are,0.000178964037332
for,was,0.000307857175358
