source,target,weight
and,that,0.000301159278024
that,and,0.000249162170803
for,and,0.000196368389879
and,for,0.000134474088554
with,and,0.000184478543815
and,you,0.000352184404619
and,are,0.000186429140740
that,you,0.000278940366115
are,and,0.000174794869963
and,with,0.000153212517034
you,that,0.000232025689911
and,not,0.000167955688084
this,and,0.000210961443372
and,this,0.000198247245862
you,and,0.000242371155764
and,have,0.000244905881118
have,and,0.000191188402823
that,not,0.000133025780087
that,are,0.000147657308844
for,that,0.000187986515812
you,have,0.000188685822650
and,they,0.000092965266958
that,for,0.000106507395685
was,and,0.000058689704019
that,have,0.000193972620764
that,was,0.000052638657507
not,that,0.000237776897848
from,and,0.000178597561899
and,was,0.000066460510425
that,this,0.000157017580932
you,are,0.000143632860272
you,can,0.000119515672850
have,that,0.000183027630555
this,that,0.000201956645469
that,they,0.000073631206760
not,and,0.000248378782999
and,from,0.000133458423079
they,and,0.000154422858031
are,that,0.000167333855643
and,can,0.000155126122991
for,you,0.000219836962060
with,that,0.000176604167791
and,all,0.000109289110696
and,will,0.000105686267489
but,that,0.000183223950444
you,your,0.000055988406530
that,with,0.000121348784887
was,that,0.000056184569985
all,and,0.000175345732714
for,this,0.000123747871839
that,can,0.000122864381410
and,but,0.000115665141493
can,and,0.000181313400390
they,are,0.000091513335065
are,you,0.000195685133804
you,for,0.000103604485048
have,for,0.000081725782366
and,other,0.000045458193199
and,there,0.000054845961131
that,would,0.000065148953581
there,are,0.000069817840995
are,not,0.000093321643362
this,for,0.000090178007667
have,been,0.000025083447326
but,and,0.000191393439309
are,for,0.000074718191172
that,will,0.000083706610894
one,and,0.000096204668807
and,what,0.000067278233473
and,one,0.000063100545958
will,and,0.000064732688770
this,you,0.000236174048041
what,you,0.000097986390756
that,there,0.000043439609726
about,and,0.000150316758663
you,this,0.000152738022734
that,but,0.000091610170784
has,and,0.000115714545245
your,you,0.000187291341717
and,would,0.000082255734014
have,you,0.000214037907426
not,you,0.000278063322185
not,but,0.000091322152002
there,that,0.000112784327939
but,not,0.000102183519630
this,not,0.000112630674266
not,for,0.000106172534288
there,and,0.000117813106044
you,not,0.000129400112201
more,than,0.000007191771601
they,that,0.000147831407958
with,you,0.000206526121474
with,for,0.000078857592598
have,with,0.000093113980256
and,has,0.000058655936300
their,and,0.000037515288568
they,have,0.000120218108350
were,and,0.000067637956818
and,their,0.000017278962332
and,were,0.000021925259716
from,that,0.000170974264620
for,are,0.000116370902106
for,with,0.000095636780316
for,have,0.000152872686158
that,has,0.000046457207645
your,and,0.000167297141161
you,with,0.000118041374662
and,them,0.000035475582990
that,all,0.000086560175987
can,you,0.000202982744668
for,not,0.000104839593405
can,that,0.000173574182554
have,this,0.000120483542560
and,then,0.000034788485209
out,and,0.000082596023276
and,some,0.000038471589505
what,and,0.000087525892013
one,that,0.000092098227469
has,been,0.000015181462004
not,have,0.000193362749997
all,that,0.000167861187947
with,this,0.000116255105240
not,this,0.000156523921760
which,and,0.000077046352089
that,one,0.000049977476010
and,about,0.000115223119792
that,from,0.000105702936708
and,which,0.000059629222960
would,have,0.000104977356386
but,you,0.000214267478441
for,but,0.000072199334681
would,and,0.000134845773573
does,not,0.000043743093556
and,your,0.000072670489317
and,also,0.000069503716077
that,what,0.000053286319599
and,more,0.000032979183743
are,they,0.000051654533308
some,and,0.000076623276982
would,that,0.000129089952679
and,out,0.000056076427427
and,any,0.000093833448773
think,that,0.000073113100370
about,that,0.000143900557305
was,for,0.000025087625545
between,and,0.000051621838793
people,and,0.000053402352933
this,was,0.000044568267185
and,who,0.000027573390980
are,with,0.000085129882791
they,were,0.000010762553757
more,and,0.000067858294642
who,and,0.000058346206060
and,when,0.000034184820834
and,his,0.000035768389353
that,were,0.000017365442545
this,have,0.000164233337273
them,and,0.000058747275034
had,and,0.000123046091176
this,but,0.000077564785897
what,that,0.000083789920609
