source,target,weight
and,that,0.567180454730988
that,and,1.036401987075806
for,and,0.743507921695709
and,for,0.698761582374573
with,and,1.293331265449524
and,you,0.720792353153229
and,are,0.589435517787933
that,you,0.903328776359558
are,and,1.320903778076172
and,with,0.807426691055298
you,that,0.605703175067902
and,not,0.648016810417175
this,and,0.988777220249176
and,this,0.727592825889587
you,and,0.883143067359924
and,have,0.575127005577087
have,and,1.197652697563171
that,not,0.812123417854309
that,are,0.738706648349762
for,that,0.509934425354004
you,have,0.614189386367798
and,they,0.520788371562958
that,for,0.875719010829926
was,and,1.137519359588623
that,have,0.720774590969086
that,was,0.792206048965454
not,that,0.924152731895447
from,and,1.283915162086487
and,was,0.632124245166779
that,this,0.911851465702057
you,are,0.629469811916351
you,can,0.647547841072083
have,that,0.821409523487091
this,that,0.678152322769165
that,they,0.652674973011017
not,and,1.347457051277161
and,from,0.543865084648132
they,and,1.177666068077087
are,that,0.905941307544708
and,can,0.606363892555237
for,you,0.648042082786560
with,that,0.887030661106110
and,all,0.603545248508453
and,will,0.866581559181213
but,that,0.657915353775024
you,your,0.636196970939636
that,with,1.011902809143066
was,that,0.780167102813721
all,and,1.292702674865723
for,this,0.654156148433685
that,can,0.759922027587891
and,but,0.597175419330597
can,and,1.249269366264343
they,are,0.839394330978394
are,you,1.151301145553589
you,for,0.746221303939819
have,for,1.011969685554504
and,other,0.661210179328918
and,there,0.521555066108704
that,would,0.650543034076691
there,are,0.902664780616760
are,not,1.035058856010437
this,for,0.835478007793427
have,been,0.903765439987183
but,and,0.959270656108856
are,for,1.116111993789673
that,will,1.086038231849670
one,and,1.553652405738831
and,what,0.376364320516586
and,one,0.866239845752716
will,and,1.082015395164490
this,you,0.861819148063660
what,you,1.247030973434448
that,there,0.653635799884796
about,and,1.397191882133484
you,this,0.777010560035706
that,but,0.748406589031219
has,and,1.043018937110901
your,you,1.080330491065979
and,would,0.519087195396423
have,you,1.043875455856323
not,you,1.174444913864136
not,but,0.973025858402252
there,that,0.868583142757416
but,not,0.751683533191681
this,not,0.774804711341858
not,for,1.138548493385315
there,and,1.266434073448181
you,not,0.692029953002930
more,than,1.635154604911804
they,that,0.807701587677002
with,you,1.127268910408020
with,for,1.092814326286316
have,with,1.169342041015625
and,has,0.645996809005737
their,and,1.598577618598938
they,have,0.819018185138702
were,and,1.387291073799133
and,their,0.776671707630157
and,were,0.815937042236328
from,that,0.880572497844696
for,are,0.529943227767944
for,with,0.725932300090790
for,have,0.517078876495361
that,has,0.809591770172119
your,and,1.239478230476379
you,with,0.862266838550568
and,them,0.477037757635117
that,all,0.756389498710632
can,you,1.088864564895630
for,not,0.582611918449402
can,that,0.856810688972473
have,this,1.053724050521851
and,then,0.678170025348663
out,and,0.896555364131927
and,some,0.616240799427032
what,and,1.430735826492310
one,that,1.065571784973145
has,been,0.787076592445374
not,have,0.937100827693939
all,that,0.886599481105804
with,this,1.137904405593872
not,this,1.185525536537170
which,and,1.401692152023315
that,one,1.085610032081604
and,about,0.605080485343933
that,from,0.681595802307129
and,which,0.678524136543274
would,have,0.877255678176880
but,you,0.836101472377777
for,but,0.536901950836182
would,and,1.261405944824219
does,not,1.231388211250305
and,your,0.595734894275665
and,also,0.786347687244415
that,what,0.471676468849182
and,more,0.582982838153839
are,they,0.831840395927429
some,and,1.409686803817749
would,that,0.865134477615356
and,out,0.586115241050720
and,any,0.460694551467896
think,that,1.005995869636536
about,that,0.958263397216797
was,for,0.961159288883209
between,and,1.726339221000671
people,and,1.338078141212463
this,was,0.755802631378174
and,who,0.570141553878784
are,with,1.289679884910583
they,were,1.161947011947632
more,and,1.452850461006165
who,and,1.204437971115112
and,when,0.665303826332092
and,his,0.655921220779419
that,were,1.022568345069885
this,have,0.687653660774231
them,and,1.946097493171692
had,and,1.501603007316589
this,but,0.714015901088715
what,that,0.981269419193268
this,with,0.965403974056244
his,and,1.712223529815674
like,and,1.037148356437683
you,don,0.581793665885925
you,will,0.925439357757568
have,not,0.938479483127594
and,people,0.959355473518372
been,and,1.292754888534546
that,some,0.772300064563751
but,for,0.810546159744263
and,had,0.574367344379425
you,get,0.766621112823486
other,and,1.449565052986145
was,not,0.891359031200409
you,want,0.643126070499420
are,this,1.162163496017456
for,all,0.542628884315491
you,know,0.706266939640045
both,and,1.450989842414856
can,for,1.055583596229553
and,like,0.517132937908173
that,had,0.719822406768799
and,don,0.544791638851166
and,get,0.717864036560059
that,people,1.202306747436523
know,that,0.895468831062317
what,are,1.019772529602051
use,and,1.482795357704163
not,are,0.960414767265320
not,with,1.315605282783508
and,only,0.591431856155396
and,use,0.656876564025879
but,have,0.667133152484894
some,that,0.966832995414734
will,you,0.943085789680481
have,but,0.864849150180817
also,and,1.270037412643433
will,that,0.742099761962891
when,and,1.282558679580688
this,are,0.704761683940887
for,was,0.568323373794556
there,for,1.070087194442749
for,from,0.488972276449203
that,your,0.746601283550262
out,that,0.614902019500732
and,just,0.488353073596954
you,what,0.401926934719086
they,not,0.922817826271057
any,that,0.934182405471802
and,how,0.908111333847046
has,that,0.715353965759277
for,they,0.468224644660950
from,for,1.084857821464539
just,and,1.218225121498108
for,can,0.545163035392761
with,have,0.899458587169647
time,and,1.228120088577271
all,are,0.921387910842896
say,that,0.867031753063202
get,and,1.515537619590759
two,and,1.510312557220459
into,and,1.400748968124390
your,that,0.850095629692078
for,one,0.778809428215027
but,this,0.843989729881287
and,these,0.381410568952560
but,are,0.683730661869049
will,for,0.914260566234589
don,know,1.158647298812866
are,have,0.918634176254272
only,and,1.386104464530945
that,only,0.741208612918854
these,are,0.978468477725983
any,and,1.362080931663513
would,you,1.099442601203918
that,about,0.758313596248627
can,this,1.099137544631958
they,for,0.995081663131714
with,are,0.921836078166962
with,but,0.933940589427948
can,with,1.219738483428955
was,with,1.110630035400391
that,any,0.577362775802612
this,will,1.036132693290710
from,you,1.119061708450317
also,that,0.871054589748383
when,you,1.117879390716553
this,can,0.725002169609070
like,that,0.711327612400055
you,about,0.646177291870117
new,and,1.194212675094604
that,more,0.730619907379150
these,and,1.372786402702332
don,have,1.007592201232910
from,this,1.129619717597961
with,not,1.013453006744385
you,but,0.637735366821289
that,don,0.682756900787354
but,they,0.604101538658142
how,you,1.227697730064392
have,they,0.754222869873047
than,and,1.786502361297607
about,this,1.229283452033997
that,when,0.833788096904755
not,they,0.848562240600586
for,will,0.779116630554199
for,any,0.414196193218231
have,any,0.667193055152893
people,that,0.917720258235931
you,from,0.580804169178009
would,for,1.065838336944580
all,you,1.126720905303955
that,could,0.905858814716339
they,you,1.026454925537109
that,their,0.973359167575836
one,for,1.312775373458862
you,would,0.554343402385712
this,from,0.650275111198425
don,that,0.993670105934143
only,that,0.950659215450287
and,been,0.624046921730042
this,has,0.772389531135559
for,your,0.535606801509857
would,not,0.988436043262482
will,not,0.847866117954254
there,was,0.968038558959961
are,but,0.953851342201233
has,for,0.881310105323792
what,they,0.901007115840912
that,been,0.782083153724670
just,that,0.835519134998322
have,are,0.853640079498291
you,all,0.644537746906281
and,into,0.651201188564301
said,that,1.221849918365479
that,just,0.612025678157806
those,who,1.202761411666870
and,even,0.734434783458710
what,for,1.208915591239929
people,who,0.922511398792267
believe,that,1.063822865486145
you,think,0.631670355796814
but,was,0.733248531818390
system,and,1.416836142539978
can,get,1.084440827369690
for,would,0.466695219278336
and,should,0.679218173027039
then,and,1.181002855300903
for,there,0.468914002180099
don,you,1.262790083885193
who,are,0.858476221561432
this,would,0.620649337768555
our,and,1.479498624801636
this,one,1.035724163055420
not,any,0.750646650791168
you,one,0.925074458122253
all,for,1.092283129692078
god,and,1.838329672813416
was,this,1.000817298889160
that,who,0.714526653289795
and,may,0.613968849182129
and,very,0.742073416709900
all,this,1.137351274490356
are,there,0.833065032958984
and,well,0.522615492343903
and,new,0.634525179862976
for,which,0.610040009021759
know,and,1.305634498596191
for,more,0.524141848087311
and,think,0.591496169567108
for,some,0.554042994976044
are,from,0.868700325489044
what,was,1.093627691268921
that,does,0.689840495586395
and,than,0.930744290351868
such,and,2.362191915512085
not,all,0.983404695987701
they,their,1.106030464172363
other,that,0.994183421134949
and,time,0.506631374359131
you,use,0.701491355895996
would,like,0.788795650005341
and,know,0.661348402500153
did,not,1.124299168586731
for,what,0.338377535343170
been,for,1.092327237129211
but,with,0.936595082283020
and,see,0.599215686321259
with,can,0.948310673236847
and,does,0.550443828105927
that,should,0.851226210594177
not,what,0.613240718841553
that,which,0.850356340408325
very,and,1.550063252449036
all,have,0.899021446704865
one,you,1.354165196418762
about,you,1.217793822288513
you,need,0.488272100687027
that,like,0.648093700408936
were,that,0.951472878456116
that,out,0.734545528888702
with,all,0.943902492523193
how,and,1.408554792404175
with,was,0.988598287105560
their,that,1.096383452415466
that,god,0.847387194633484
what,this,1.258796215057373
will,this,0.951983332633972
what,have,0.995017647743225
and,two,0.661378264427185
more,that,0.996436774730682
right,and,1.681948184967041
was,but,0.821425616741180
and,many,0.582799494266510
with,they,0.814476490020752
that,than,1.166449904441833
you,there,0.556978821754456
will,have,0.752496957778931
and,its,0.826155781745911
than,that,1.225271582603455
they,with,1.149827957153320
that,his,0.822029471397400
and,our,0.568808317184448
and,such,0.604612708091736
who,that,0.826063036918640
are,can,0.968527734279633
over,and,1.496096014976501
fact,that,1.601402759552002
and,could,0.722811102867126
for,about,0.544009149074554
does,that,1.077779769897461
are,all,0.964025557041168
have,from,0.787643432617188
for,has,0.580795705318451
but,can,0.703367054462433
well,and,1.586197733879089
which,that,0.961349844932556
there,this,1.114239454269409
this,what,0.450002044439316
you,they,0.556160151958466
its,and,1.640454769134521
and,system,0.603500783443451
when,that,0.879642069339752
and,said,0.441295117139816
when,they,0.807692408561707
them,that,1.334729790687561
now,and,1.252312183380127
which,are,0.999071300029755
has,with,1.018363595008850
this,all,0.721631884574890
and,those,0.646341681480408
first,and,1.926722288131714
will,with,1.056438207626343
but,there,0.604990959167480
good,and,1.267924189567566
and,god,0.676154971122742
what,about,1.046839475631714
and,most,0.587307929992676
his,that,1.174327492713928
for,who,0.512596607208252
which,you,1.221716403961182
who,have,0.837636828422546
know,what,0.594206869602203
you,any,0.491984695196152
you,should,0.725350379943848
with,from,0.850566983222961
have,some,0.892460167407990
this,there,0.623600006103516
and,now,0.452880531549454
not,was,1.029971003532410
can,from,0.821589410305023
many,and,1.662757396697998
would,this,1.109815478324890
people,are,0.953729867935181
their,they,1.006705641746521
that,other,0.828657805919647
looking,for,1.295293211936951
you,see,0.639914214611053
you,just,0.521521806716919
from,are,0.915124416351318
you,out,0.625923991203308
they,can,0.863501310348511
you,like,0.552256286144257
have,one,1.254517078399658
about,for,1.180572390556335
could,and,1.610861063003540
had,that,1.029873490333557
from,with,1.253565430641174
and,good,0.612663030624390
that,may,0.769452869892120
has,this,0.917673408985138
used,and,1.552499771118164
which,for,1.184375047683716
like,you,0.903979480266571
use,for,1.252904057502747
have,about,0.876297533512115
them,they,1.225556612014771
any,you,1.187191128730774
have,all,0.874073982238770
for,use,0.590577483177185
with,one,1.354738473892212
were,they,0.873647749423981
that,them,0.597844779491425
like,this,0.912508249282837
can,have,0.868815183639526
not,from,0.886163175106049
out,there,0.565437734127045
they,would,0.739213705062866
any,for,1.150904893875122
when,was,0.980363786220551
and,make,0.325034439563751
think,you,1.278454184532166
there,any,0.705510020256042
know,you,1.137992382049561
you,may,0.655669331550598
that,know,0.828831076622009
get,you,1.320944309234619
had,been,1.133130550384521
was,from,0.748096406459808
are,some,0.984303772449493
because,and,1.581294298171997
are,what,0.601156115531921
been,that,0.886635303497314
and,same,0.548947155475616
they,had,0.817935883998871
people,have,0.930578231811523
have,can,0.878156185150146
should,and,1.410449266433716
not,one,1.411434173583984
from,not,1.006074428558350
was,you,0.991463124752045
but,what,0.436573386192322
not,can,0.987997353076935
and,over,0.598822295665741
can,not,0.978926241397858
and,both,0.539705753326416
don,and,1.448816776275635
you,some,0.658095598220825
don,think,1.036269903182983
this,they,0.622683346271515
that,these,0.478000521659851
for,other,0.594473659992218
they,will,1.234068036079407
for,their,0.698281466960907
some,for,1.191130042076111
then,that,0.809990286827087
out,for,0.757554054260254
can,but,0.902122557163239
there,you,1.103825330734253
and,used,0.440231949090958
that,think,0.741289079189301
they,this,1.036139130592346
that,use,0.823226749897003
that,way,0.785630524158478
also,for,1.073132038116455
does,have,1.092880249023438
from,have,0.892910063266754
think,and,1.466788172721863
have,what,0.545063376426697
that,get,0.899658918380737
out,you,0.781438589096069
any,this,1.198391914367676
that,even,0.920426070690155
was,they,0.716353833675385
your,for,1.047310709953308
and,first,0.505711078643799
are,more,0.931182146072388
most,and,2.037382841110229
with,what,0.588607609272003
him,and,2.177182197570801
that,because,0.728211224079132
god,that,1.260817408561707
back,and,1.355703711509705
not,there,0.849811434745789
get,for,1.280569791793823
for,people,0.862526774406433
some,are,1.004769563674927
off,and,1.495050549507141
just,you,1.061806440353394
see,and,1.636705279350281
this,about,0.723467648029327
then,you,1.029363274574280
you,them,0.509438037872314
from,was,0.981400728225708
with,your,0.931687653064728
not,only,0.963667392730713
information,and,1.585178017616272
get,that,1.039430618286133
how,can,1.032796025276184
and,back,0.565228343009949
much,and,1.393713831901550
and,him,0.717108964920044
