source,target,weight
and,that,0.000722572498489
that,and,0.001320347888395
for,and,0.000847931776661
and,for,0.000796900945716
with,and,0.000859452062286
and,you,0.000788919220213
and,are,0.000313522614306
that,you,0.000706979015376
are,and,0.000702592893504
and,with,0.000536555889994
you,that,0.000474046071758
and,not,0.000349948968505
this,and,0.000576144957449
and,this,0.000423956924351
you,and,0.000966614752542
and,have,0.000476126326248
have,and,0.000991492299363
that,not,0.000313602009555
that,are,0.000280958978692
for,that,0.000415841641370
you,have,0.000312364223646
and,they,0.000247005984420
that,for,0.000714131863788
was,and,0.000490822945721
that,have,0.000426674087066
that,was,0.000244423281401
not,that,0.000356862205081
from,and,0.000536762818228
and,was,0.000272752367891
that,this,0.000379923149012
you,are,0.000205687552807
you,can,0.000191085171537
have,that,0.000486246543005
this,that,0.000282552355202
that,they,0.000221350986976
not,and,0.000727668171749
and,from,0.000227372162044
they,and,0.000558558094781
are,that,0.000344564847182
and,can,0.000291264761472
for,you,0.000454024237115
with,that,0.000421491509769
and,all,0.000184295146028
and,will,0.000338088022545
but,that,0.000239662491367
you,your,0.000089228640718
that,with,0.000480827176943
was,that,0.000240708832280
all,and,0.000394732312998
for,this,0.000243987858994
that,can,0.000261012901319
and,but,0.000304224115098
can,and,0.000600082101300
they,are,0.000118856507470
are,you,0.000376202806365
you,for,0.000522809510585
have,for,0.000536264968105
and,other,0.000130689790240
and,there,0.000168227401446
that,would,0.000195914224605
there,are,0.000086922816990
are,not,0.000166876139701
this,for,0.000311617477564
have,been,0.000073749215517
but,and,0.000488689343911
are,for,0.000380008947104
that,will,0.000302972912323
one,and,0.000487237062771
and,what,0.000115024515253
and,one,0.000271659315331
will,and,0.000422137352871
this,you,0.000308496324578
what,you,0.000234131453908
that,there,0.000150754654896
about,and,0.000564696500078
you,this,0.000278138293652
that,but,0.000272626231890
has,and,0.000289610936306
your,you,0.000151519765495
and,would,0.000218621033127
have,you,0.000530893797986
not,you,0.000389629334677
not,but,0.000150249397848
there,that,0.000200330134248
but,not,0.000116070907097
this,not,0.000136842878419
not,for,0.000393571332097
there,and,0.000408487860113
you,not,0.000229585202760
more,than,0.000020587196559
they,that,0.000273927376838
with,you,0.000460192939499
with,for,0.000464848824777
have,with,0.000361068901839
and,has,0.000179371359991
their,and,0.000223091177759
they,have,0.000180499628186
were,and,0.000157757429406
and,their,0.000108389242087
and,were,0.000092785230663
from,that,0.000263238587650
for,are,0.000180432762136
for,with,0.000308788759867
for,have,0.000274011457805
that,has,0.000160741197760
your,and,0.000282976921881
you,with,0.000352009257767
and,them,0.000056232995121
that,all,0.000165153527632
can,you,0.000321313505992
for,not,0.000201396207558
can,that,0.000294291559840
have,this,0.000285296759102
and,then,0.000118099356769
out,and,0.000204577852855
and,some,0.000098501164757
what,and,0.000437261682237
one,that,0.000238950262428
has,been,0.000021541849492
not,have,0.000235148065258
all,that,0.000193584171939
with,this,0.000247302872594
not,this,0.000209382735193
which,and,0.000229323850363
that,one,0.000243443762884
and,about,0.000244552560616
that,from,0.000203756440897
and,which,0.000111009940156
would,have,0.000171677907929
but,you,0.000261668377789
for,but,0.000175081469934
would,and,0.000531259283889
does,not,0.000066048385634
and,your,0.000136008224217
and,also,0.000166020792676
that,what,0.000103077654785
and,more,0.000096158219094
are,they,0.000117786883493
some,and,0.000225327166845
would,that,0.000260539498413
and,out,0.000133740992169
and,any,0.000164841185324
think,that,0.000115180242574
about,that,0.000276937818853
was,for,0.000265469658189
between,and,0.000068281740823
people,and,0.000270664313575
this,was,0.000106656167191
and,who,0.000093238842965
are,with,0.000255861261394
they,were,0.000035174900404
more,and,0.000239635730395
who,and,0.000196969325771
and,when,0.000147634840687
and,his,0.000089224733529
