source,target,weight
people,companies,0.000001184685971
places,people,0.000000023572753
date,places,0.000000046967575
reuters,date,0.000000877148807
places,companies,0.000000046079993
companies,title,0.000000112275842
date,people,0.000000868486666
people,title,0.000000021086752
set,date,0.000001806283080
reuters,set,0.000003058813036
reuters,training,0.000000017019085
training,date,0.000000002714911
body,reuters,0.000000141704390
set,places,0.000000131074032
title,body,0.000000002692484
training,places,0.000000000197009
date,usa,0.000000057648119
usa,people,0.000000024278615
usa,companies,0.000000047459814
training,set,0.000000009467501
body,set,0.000000457180789
body,training,0.000000002543731
title,march,0.000000080685865
reuters,places,0.000000063650837
body,date,0.000000131101714
places,usa,0.000000001564704
usa,places,0.000000001312982
reuters,test,0.000000245581759
test,date,0.000000074798407
march,body,0.000001296700361
set,usa,0.000000160880603
training,usa,0.000000000241809
said,reuters,0.000194060528884
body,said,0.000016244826838
company,said,0.002523777540773
places,title,0.000000000820198
title,april,0.000000089155435
net,loss,0.000493426166940
title,said,0.000001052997959
said,body,0.000056884571677
loss,net,0.000642561062705
year,said,0.004511944018304
said,year,0.005523992702365
title,reuters,0.000000009185354
said,company,0.002801430877298
march,said,0.000507124117576
april,body,0.000002420611963
test,set,0.000000260838675
test,training,0.000000001451293
companies,march,0.000022832766263
title,new,0.000000175262130
test,places,0.000000005427792
body,test,0.000000036705497
bank,said,0.001708291820250
companies,body,0.000000761928391
date,companies,0.000001697716812
title,net,0.000000364043615
set,people,0.000002423716069
new,york,0.000031598941860
new,said,0.001166522852145
net,note,0.000217805602006
year,reuters,0.000039357892092
billion,said,0.002968762069941
net,body,0.000009877602679
title,york,0.000000028523774
said,new,0.003702793037519
said,billion,0.005782761611044
title,june,0.000000011715401
companies,new,0.000049596263125
said,shares,0.001846647472121
net,reuters,0.000033697244362
net,billion,0.001004135468975
new,body,0.000002982762453
market,said,0.001470354502089
april,said,0.000946672575083
body,net,0.000005616177532
net,year,0.000959202123340
said,bank,0.003199247410521
year,net,0.001559873577207
billion,year,0.000737156020477
title,washington,0.000000003060886
said,stock,0.001636972534470
stock,said,0.000954724324401
loss,year,0.000461501011159
year,body,0.000011536898455
said,market,0.003206526860595
company,reuters,0.000022015026843
shares,said,0.000993672059849
billion,reuters,0.000025896652005
companies,net,0.000103018304799
april,reuters,0.000008257869013
companies,says,0.000010387023394
oil,said,0.001592079410329
year,loss,0.000576314632781
companies,april,0.000025229512175
year,billion,0.001172815798782
companies,reuters,0.000002599302661
june,body,0.000000250979241
loss,note,0.000104792830825
net,sales,0.000415528775193
said,oil,0.003527155378833
said,share,0.002163795987144
said,training,0.000003483574801
trade,said,0.003273953218013
york,body,0.000000536982157
share,said,0.000876988982782
title,london,0.000000010881901
body,loss,0.000002074966460
title,author,0.000000000045323
companies,bank,0.000042851650505
group,said,0.000806565687526
said,set,0.000626097491477
said,agreement,0.002198318019509
loss,reuters,0.000016212756236
company,body,0.000006453219157
said,government,0.001194798504002
japan,people,0.000008674326637
said,offer,0.001042037969455
government,said,0.000750404316932
said,expected,0.000938397715800
canada,people,0.000001522912839
said,price,0.001468290458433
date,japan,0.000012949430129
loss,body,0.000004752411769
date,canada,0.000001805800366
said,trade,0.002685128478333
title,loss,0.000000134500411
march,net,0.000175323468284
york,said,0.000210007274291
says,title,0.000000183477539
canada,companies,0.000002976988071
companies,said,0.000297981110634
title,set,0.000000029634705
title,training,0.000000000164886
said,common,0.000593811389990
billion,body,0.000007591032045
washington,body,0.000000060879977
said,sales,0.002393007278442
date,money,0.000004491755590
officials,said,0.000188708116184
net,share,0.000375727802748
people,says,0.000001950807700
japan,companies,0.000016956562831
rose,billion,0.000132850254886
money,places,0.000000340633335
march,reuters,0.000004423667633
price,said,0.000585692876484
said,group,0.001710956450552
june,said,0.000098154981970
new,march,0.000089384695457
share,reuters,0.000007650015505
said,april,0.001883603632450
central,bank,0.000020787792891
common,stock,0.000020735966245
said,march,0.001704664900899
international,said,0.000570066680666
official,said,0.000315635086736
agreement,said,0.000621933373623
offer,said,0.000410073203966
title,bank,0.000000151428083
companies,sets,0.000014620246475
stock,reuters,0.000008328104741
said,board,0.000889747694600
companies,japan,0.000048113321100
sales,reuters,0.000010311116057
said,japan,0.003592077409849
common,shares,0.000023391970899
body,year,0.000004033657660
united,states,0.000003857242064
net,title,0.000001455538609
sales,said,0.001182054285891
west,germany,0.000012605821212
said,increase,0.000788981036749
money,people,0.000006298718745
record,reuters,0.000008022166185
said,debt,0.000947679101955
people,net,0.000019348075512
bank,title,0.000000643664578
shares,reuters,0.000008667845577
department,said,0.000170417129993
sales,year,0.000293509016046
body,billion,0.000004222612006
year,ago,0.000046332319471
debt,said,0.000409406435210
foreign,said,0.000309832743369
japan,said,0.000801025889814
march,year,0.000125921011204
week,said,0.000499142450280
expected,said,0.000392473739339
bank,reuters,0.000014901507711
said,statement,0.000335493619787
london,body,0.000000160729101
said,week,0.001070988015272
shares,stock,0.000073116483691
said,today,0.001254763104953
