source,target,weight
people,companies,0.000000414519462
places,people,0.000000005578890
date,places,0.000000008576968
reuters,date,0.000000924881476
places,companies,0.000000065694856
companies,title,0.000000013030478
date,people,0.000000158638628
people,title,0.000000001480430
set,date,0.000000639956795
reuters,set,0.000001606713226
reuters,training,0.000000003161268
training,date,0.000000006628814
body,reuters,0.000000234509827
set,places,0.000000006394520
title,body,0.000000001232499
training,places,0.000000000066236
date,usa,0.000000028035270
usa,people,0.000000015304165
usa,companies,0.000000180215935
training,set,0.000000011515641
body,set,0.000000273768649
body,training,0.000000000538650
title,march,0.000000143176194
reuters,places,0.000000009241525
body,date,0.000000157591018
places,usa,0.000000000985924
usa,places,0.000000000827436
reuters,test,0.000000128222283
test,date,0.000000073789806
march,body,0.000000338823071
set,usa,0.000000020901583
training,usa,0.000000000216503
said,reuters,0.000052743183915
body,said,0.000026025732950
company,said,0.003417092841119
places,title,0.000000000234625
title,april,0.000000250544900
net,loss,0.003509331960231
title,said,0.000002174662541
said,body,0.000003317438996
loss,net,0.003847808111459
year,said,0.005963953211904
said,year,0.003373349318281
title,reuters,0.000000019595211
said,company,0.001732952543534
march,said,0.000597830745392
april,body,0.000000770556824
test,set,0.000000128188361
test,training,0.000000000252215
companies,march,0.000018228527551
title,new,0.000000173000501
test,places,0.000000000737316
body,test,0.000000021847855
bank,said,0.000959629076533
companies,body,0.000000156916059
date,companies,0.000001868067216
title,net,0.000001541259394
set,people,0.000000118272382
new,york,0.000008146239452
new,said,0.001166862319224
net,note,0.000522848160472
year,reuters,0.000053739331634
billion,said,0.003271026071161
net,body,0.000002868680440
title,york,0.000000015182019
said,new,0.000465654389700
said,billion,0.001756957382895
title,june,0.000000026200611
companies,new,0.000022025620638
said,shares,0.000407893181546
net,reuters,0.000045608478104
net,billion,0.001519289333373
new,body,0.000000661323895
market,said,0.000725569378119
april,said,0.001359596149996
body,net,0.000018445347450
net,year,0.002917027799413
said,bank,0.000662119651679
year,net,0.004226861987263
billion,year,0.001885111909360
title,washington,0.000000002596878
said,stock,0.000504414318129
stock,said,0.000942756480072
loss,year,0.003128834068775
year,body,0.000003380094768
said,market,0.000276222592220
company,reuters,0.000030790361052
shares,said,0.000663693353999
billion,reuters,0.000029474205803
companies,net,0.000196226013941
april,reuters,0.000012250899999
companies,says,0.000008758255717
oil,said,0.000671979680192
year,loss,0.004134958609939
companies,april,0.000031898220186
year,billion,0.001790140406229
companies,reuters,0.000002494771252
june,body,0.000000132062993
loss,note,0.000560812302865
net,sales,0.000565119495150
said,oil,0.000458821072243
said,share,0.000716301903594
said,training,0.000000121146812
trade,said,0.000917150697205
york,body,0.000000059202740
share,said,0.001662573078647
title,london,0.000000019723037
body,loss,0.000018044294848
title,author,0.000000000019173
companies,bank,0.000031318493711
group,said,0.000894666998647
said,set,0.000061572820414
said,agreement,0.000125536520500
loss,reuters,0.000048920115660
company,body,0.000001936651188
said,government,0.000114497772302
japan,people,0.000000558562022
said,offer,0.000131472654175
government,said,0.000350808695657
said,expected,0.000267292198259
canada,people,0.000000290664019
said,price,0.000147185302922
date,japan,0.000006075164947
loss,body,0.000003076976327
date,canada,0.000001637950163
said,trade,0.000512795697432
title,loss,0.000001507748038
march,net,0.000423703633714
york,said,0.000104459315480
says,title,0.000000022021604
canada,companies,0.000003422747341
companies,said,0.000276867882349
title,set,0.000000022875605
title,training,0.000000000045009
said,common,0.000198539928533
billion,body,0.000001853867730
washington,body,0.000000016579360
said,sales,0.000653523195069
date,money,0.000002429296728
officials,said,0.000112403220555
net,share,0.000619405822363
people,says,0.000000995050755
japan,companies,0.000006577410204
rose,billion,0.000156751426402
money,places,0.000000019488354
march,reuters,0.000005386867997
price,said,0.000408230524044
said,group,0.000519402150530
june,said,0.000233016369748
new,march,0.000076824282587
share,reuters,0.000014980931155
said,april,0.000674375798553
central,bank,0.000013881131053
common,stock,0.000044322001486
said,march,0.000385378254578
international,said,0.001086356118321
official,said,0.000186662698979
agreement,said,0.000534975552000
offer,said,0.000418603594881
title,bank,0.000000245991515
companies,sets,0.000015826990420
stock,reuters,0.000008494885151
said,board,0.000126449114759
companies,japan,0.000011865415217
sales,reuters,0.000013046125787
said,japan,0.000250852550380
common,shares,0.000035840857890
body,year,0.000014998782717
united,states,0.000001269896984
net,title,0.000000238218377
sales,said,0.001447849674150
west,germany,0.000004158118372
said,increase,0.000215972861042
money,people,0.000000360454379
record,reuters,0.000011209756849
said,debt,0.000123012199765
people,net,0.000022293799702
bank,title,0.000000045163848
shares,reuters,0.000005980334663
department,said,0.000178564354428
sales,year,0.000834404258057
body,billion,0.000007811885553
year,ago,0.000098610114946
debt,said,0.000210421509109
foreign,said,0.000349223177182
japan,said,0.000499126035720
march,year,0.000344533385942
week,said,0.000316484190989
expected,said,0.000630449387245
bank,reuters,0.000008646919923
said,statement,0.000069696710852
london,body,0.000000099683682
said,week,0.000135961876367
shares,stock,0.000057193487009
said,today,0.000186042889254
industry,said,0.000295513629680
companies,london,0.000002511045750
year,company,0.001765682478435
people,bank,0.000003558184517
march,loss,0.000414491078118
said,foreign,0.000136313668918
financial,said,0.000363207043847
loss,sales,0.000606152927503
bank,billion,0.000288042327156
places,japan,0.000000213647056
said,current,0.000290645577479
bank,body,0.000000543873739
body,bank,0.000002943954769
today,said,0.000473916559713
year,earlier,0.000245061295573
president,said,0.000196021486772
common,said,0.000514328072313
author,body,0.000000000216469
york,march,0.000006877428859
companies,year,0.000159560615430
companies,oil,0.000021702400772
stock,body,0.000000534311084
said,month,0.000125796650536
economic,said,0.000184148913831
told,reuters,0.000002205413239
title,year,0.000001253270966
years,said,0.000292538868962
billion,bank,0.000370008987375
january,said,0.000793493876699
said,financial,0.000124208600027
board,said,0.000208554294659
shares,company,0.000196492415853
companies,york,0.000001932904070
companies,june,0.000003335740075
said,international,0.000527330674231
note,net,0.001365550211631
said,cash,0.000148556617205
share,body,0.000000942270105
money,market,0.000015199877453
increase,said,0.000510244921315
billion,january,0.000152342166984
places,canada,0.000000057602268
company,year,0.001969290431589
people,new,0.000002502393954
companies,washington,0.000000330622498
world,said,0.000250029406743
share,company,0.000492219813168
sales,body,0.000000820574712
month,said,0.000304073852021
said,president,0.000057607481722
shares,body,0.000000376150894
sales,billion,0.000434586720075
said,business,0.000174261163920
march,billion,0.000179444963578
american,said,0.000172607004060
share,year,0.000958150601946
body,company,0.000007705154530
stock,company,0.000279111554846
companies,group,0.000024567903893
new,reuters,0.000010514233509
said,told,0.000170710889506
year,sales,0.000665866245981
said,meeting,0.000099738084828
said,sale,0.000301615655189
shares,common,0.000022511634597
business,said,0.000241584712057
said,tax,0.000535522471182
said,companies,0.000077135271567
said,january,0.000272611592663
said,issue,0.000049799742555
said,major,0.000087179701950
chairman,said,0.000179231457878
said,years,0.000117639589007
said,world,0.000204804207897
said,rise,0.000100740115158
national,said,0.000763458898291
said,plans,0.000094818140496
sets,title,0.000000029643090
billion,note,0.000337887497153
market,reuters,0.000006537880381
said,rose,0.000200359194423
net,tax,0.000463080970803
said,buy,0.000072990536864
end,said,0.000621346815024
loss,share,0.000664380961098
report,said,0.000279817322735
said,economic,0.000065682099375
earlier,said,0.000684031751007
companies,american,0.000003892506811
minister,said,0.000162936776178
company,share,0.000418161973357
rose,year,0.000300962012261
said,time,0.000088769549620
note,reuters,0.000017361284335
title,chicago,0.000000002854884
people,sets,0.000001798150038
march,april,0.000068876644946
said,report,0.000088171495008
companies,loss,0.000191959494259
year,march,0.000392656773329
title,date,0.000000013168017
said,earlier,0.000240518682403
japan,title,0.000000023490800
buy,said,0.000152543390868
current,said,0.000612014206126
said,end,0.000226408534218
rise,said,0.000263900641585
japan,places,0.000000030199253
germany,people,0.000000287434119
federal,said,0.000278938037809
commission,said,0.000198901136173
shares,share,0.000081218553532
date,trade,0.000012418920960
title,says,0.000000068791834
january,billion,0.000238175212871
time,said,0.000211695791222
january,year,0.000457295245724
cash,said,0.000268244533800
general,said,0.000182503834367
body,new,0.000002070419896
washington,march,0.000001925981223
canada,places,0.000000015715065
stock,shares,0.000065695807280
date,west,0.000003112366585
products,said,0.000169880455360
year,training,0.000000123434887
countries,said,0.000245495466515
companies,stock,0.000023858972781
trade,billion,0.000275291997241
pay,record,0.000066737113229
statement,said,0.000170442726812
west,people,0.000000335849364
company,shares,0.000238119435380
finance,said,0.000138486531796
new,title,0.000000054917063
year,share,0.000729830469936
said,net,0.004148510284722
said,industry,0.000100615325209
said,test,0.000004913762496
trade,places,0.000000055491526
said,commission,0.000097808399005
title,billion,0.000000652747019
companies,debt,0.000005818520549
rose,said,0.000522226211615
body,april,0.000002998449190
date,germany,0.000001964089734
title,group,0.000000192968912
said,products,0.000079107034253
company,stock,0.000294466473861
meeting,said,0.000304554938339
companies,canada,0.000003199083721
net,march,0.000333247182425
tax,said,0.000921202299651
said,countries,0.000058933539549
jan,net,0.000286364083877
pay,reuters,0.000007818589438
sales,net,0.001026141806506
billion,net,0.002318290993571
people,japan,0.000001348063847
sale,said,0.000583235290833
new,company,0.000345460139215
pay,april,0.000099968689028
new,april,0.000134435307700
said,continue,0.000055350097682
note,year,0.001110393204726
hong,kong,0.000000084341984
said,plan,0.000037678510125
said,based,0.000062397135480
debt,reuters,0.000001896042818
set,canada,0.000001221167054
share,stock,0.000143271521665
said,federal,0.000103093072539
note,share,0.000235782499658
june,reuters,0.000002099638323
said,cut,0.000052238097851
germany,companies,0.000003384713636
said,west,0.000128514249809
companies,market,0.000013065427993
market,body,0.000000411219474
companies,gets,0.000010369596566
long,term,0.000001047723913
said,money,0.000100309276604
record,body,0.000000705070988
said,program,0.000029646047551
rise,year,0.000152087508468
