source,target,weight
https,www,0.003301666816697
www,entry,0.002202142495662
https,entry,0.002627966459841
www,huffingtonpost,0.001002483651973
huffingtonpost,entry,0.003857724834234
https,huffingtonpost,0.001196332159452
www,huffpost,0.000099360186141
https,huffpost,0.000118573290820
huffpost,entry,0.000154529494466
entry,trump,0.000594424840529
www,trump,0.000356553413440
huffingtonpost,trump,0.000624612148385
world,news,0.000016739422790
donald,trump,0.000098207201518
https,trump,0.000425499427365
trump,politics,0.000531839847099
huffpost,trump,0.000025020190151
lee,moran,0.000004572029866
entry,for,0.001002415549010
mary,papenfuss,0.000002779163424
for,politics,0.000753945787437
entry,donald,0.000509055098519
www,donald,0.000305346009554
queer,voices,0.000002336300440
entry,new,0.000192971623619
for,and,0.000242218957283
white,house,0.000017817177650
politics,and,0.000442942022346
entry,and,0.000700106204022
ron,dicker,0.000000628798034
news,and,0.000066249493102
politics,president,0.000068912297138
black,voices,0.000004808341146
and,for,0.000284944660962
trump,for,0.000244642986218
new,york,0.000003730351636
huffingtonpost,donald,0.000534906808753
entry,with,0.000332462106599
https,donald,0.000364390260074
politics,trump,0.000376079842681
www,new,0.000115749979159
entertainment,and,0.000095248309663
politics,that,0.000414596113842
entry,what,0.000083581333456
politics,for,0.000634206866380
entry,biden,0.000038822458009
curtis,wong,0.000000492062725
trump,and,0.000170863364474
david,moye,0.000000367525331
politics,said,0.000187878671568
stephen,colbert,0.000000231062216
entry,says,0.000173237378476
for,news,0.000088195505668
entry,how,0.000288474664558
entry,news,0.000254919024883
entry,from,0.000172645042767
entry,black,0.000160821407917
more,than,0.000000778925823
nina,golgowski,0.000000053485724
and,politics,0.000619453319814
year,old,0.000001407854143
fox,news,0.000005429480098
huffpost,biden,0.000001634092428
huffingtonpost,for,0.001053322223015
entry,after,0.000239292057813
this,week,0.000004839417215
with,and,0.000102516038169
joe,biden,0.000000275497882
entry,white,0.000303375010844
weird,news,0.000002850434385
after,news,0.000018365946744
with,entertainment,0.000049335383665
politics,have,0.000128694184241
elyse,wanshel,0.000002027985829
that,and,0.000083518163592
trump,his,0.000051229861128
entry,john,0.000021241789000
news,was,0.000016787862478
entry,house,0.000310525210807
politics,has,0.000066822423832
has,been,0.000004035225629
news,for,0.000094856353826
for,entertainment,0.000116566785437
https,new,0.000138132352731
and,entertainment,0.000095773029898
nick,visser,0.000000561017657
entry,coronavirus,0.000035178716644
jenna,amatulli,0.000000129477158
huffingtonpost,new,0.000202771436307
politics,are,0.000135613692692
with,politics,0.000319097802276
entry,covid,0.000018336972062
www,biden,0.000023286846044
www,for,0.000601278035901
www,how,0.000173035528860
www,what,0.000050134523917
entry,first,0.000218836590648
huffpost,donald,0.000021426852982
entry,women,0.000092868234788
for,his,0.000072624374297
huffpost,coronavirus,0.000001480722290
entry,are,0.000214348518057
huffingtonpost,and,0.000735660200007
entry,world,0.000199455345864
entry,this,0.000354045798304
and,are,0.000060930284235
news,has,0.000009994428183
for,trump,0.000205655916943
after,politics,0.000157002636115
and,that,0.000186275123269
and,with,0.000094505012385
north,korea,0.000000017996724
www,and,0.000419943971792
entry,stephen,0.000021346846552
entry,gop,0.000055778113165
huffpost,new,0.000008122447980
new,and,0.000074156647315
www,john,0.000012741442333
and,said,0.000084412567958
dominique,mosbergen,0.000000993972208
hayley,miller,0.000000587484237
entry,sexual,0.000263167457888
news,said,0.000028100439522
huffpost,covid,0.000000771829207
alanna,vagianos,0.000000132937942
world,and,0.000045972938096
politics,was,0.000112243142212
have,been,0.000004211183750
politics,his,0.000132807064801
and,his,0.000059669288021
https,biden,0.000027789777960
cole,delbyck,0.000003001377991
politics,new,0.000122088953503
has,for,0.000042631054384
entry,michael,0.000045480202971
trump,donald,0.000124236670672
and,reuters,0.000019914285076
entry,russia,0.000031456398574
carly,ledbetter,0.000000097053224
supreme,court,0.000000093904639
entry,democrats,0.000017396898329
are,and,0.000085354098701
huffpost,for,0.000042193099944
are,for,0.000122210418340
about,politics,0.000128205385408
politics,from,0.000109228793008
politics,house,0.000196462613530
his,and,0.000055675176554
politics,former,0.000055348955357
www,coronavirus,0.000021101219318
huffingtonpost,john,0.000022320529752
house,politics,0.000230259465752
over,politics,0.000105804712803
news,that,0.000062009872636
entry,dead,0.000127526946017
was,and,0.000055209355196
entertainment,that,0.000089152919827
has,and,0.000029774337236
entry,best,0.000031929052057
entry,gay,0.000020211704395
entry,california,0.000024527647838
trump,white,0.000074039722676
trump,says,0.000042279185436
huffingtonpost,what,0.000087825930677
entry,man,0.000108416534204
about,and,0.000041188341129
www,black,0.000096465388197
https,how,0.000206495067687
entry,jimmy,0.000022635495043
sexual,harassment,0.000020296069124
trump,president,0.000026582676583
entry,tax,0.000041707251512
huffingtonpost,white,0.000318781530950
for,her,0.000065369742515
that,have,0.000024265706088
entry,you,0.000377181218937
sara,boboltz,0.000000394902912
with,for,0.000146782971569
entry,colbert,0.000027632817364
her,entertainment,0.000022693197025
entry,james,0.000035216828110
trump,with,0.000081138547102
jimmy,kimmel,0.000000072631941
huffingtonpost,black,0.000168988597579
for,world,0.000069006498961
entry,police,0.000034874898120
entry,out,0.000102296406112
entry,florida,0.000043199193897
www,covid,0.000010999048754
entry,will,0.000073058174166
new,for,0.000106177853013
https,john,0.000015205235286
entry,fox,0.000035112589103
politics,this,0.000223997019930
entry,that,0.000655303243548
politics,would,0.000035902332456
trump,new,0.000047095392802
politics,who,0.000094303308288
andy,mcdonald,0.000000088321315
huffingtonpost,sexual,0.000276532140560
black,panther,0.000000181947215
out,for,0.000027098933060
president,trump,0.000032513155020
trump,house,0.000075784751971
and,from,0.000049075737479
entry,joe,0.000027009486075
politics,they,0.000036859506508
from,and,0.000025595023544
entry,not,0.000352221191861
people,are,0.000018190219635
entry,year,0.000117737596156
www,white,0.000181973169674
www,first,0.000131264532683
his,politics,0.000173297987203
for,women,0.000032130057662
entry,has,0.000105618310045
trump,comedy,0.000012367386262
www,sexual,0.000157855538419
huffingtonpost,this,0.000372025562683
entry,who,0.000149054103531
and,trump,0.000168970029335
entry,over,0.000161217394634
ryan,grenoble,0.000003802146011
entertainment,star,0.000010816707800
marina,fang,0.000000161449705
have,for,0.000044489992433
style,beauty,0.000000316981414
funniest,tweets,0.000000039542055
from,women,0.000003395148951
entertainment,was,0.000024136272259
for,this,0.000122490833746
entry,president,0.000108921529318
says,politics,0.000171463834704
climate,change,0.000000531833678
what,you,0.000013527061128
www,california,0.000014712400116
entry,bill,0.000035301960452
seth,meyers,0.000000011334124
carla,herreria,0.000000935582364
huffingtonpost,house,0.000326294801198
huffingtonpost,says,0.000182035058970
daniel,marans,0.000000067427600
world,has,0.000006935497822
president,and,0.000038293579564
from,politics,0.000079668650869
entry,american,0.000071588488936
from,this,0.000012943476577
www,from,0.000103557526018
and,have,0.000057821402152
www,michael,0.000027280349968
entry,republicans,0.000035291941458
entry,why,0.000032875756006
entry,people,0.000074847179349
entry,most,0.000063991370553
and,new,0.000054853717302
was,for,0.000079049008491
politics,but,0.000048546244216
https,what,0.000059828947997
trump,news,0.000062213875935
entry,north,0.000007585526419
willa,frej,0.000000450696092
stormy,daniels,0.000000009654140
entry,national,0.000013417309674
www,russia,0.000018868462575
gop,politics,0.000061893042584
out,and,0.000018926410121
news,were,0.000006284200481
politics,state,0.000042685038352
josephine,harvey,0.000000044831868
biden,politics,0.000025751727662
entry,court,0.000028866359571
you,your,0.000007884423212
world,for,0.000065824271587
entry,death,0.000058853263909
with,his,0.000030737322959
www,best,0.000019151973902
says,for,0.000078872297308
and,was,0.000050430062402
entry,school,0.000049491503887
www,says,0.000103912818304
entry,mike,0.000033965854527
politics,not,0.000222842762014
for,who,0.000051568953495
trump,administration,0.000015299481674
for,after,0.000082788952568
after,world,0.000014370001736
entry,scott,0.000051382041420
entry,woman,0.000029911470847
for,new,0.000066763270297
who,for,0.000050528295105
entry,her,0.000188943726243
politics,one,0.000140463293064
this,year,0.000021016336177
that,was,0.000021163810743
for,first,0.000075711912359
entry,shooting,0.000035159162508
and,news,0.000072462768003
entry,gun,0.000032980682590
this,and,0.000124969999888
how,and,0.000061086684582
tweets,from,0.000000948200238
politics,will,0.000046222332458
entry,facebook,0.000026439003705
lydia,connor,0.000000052351528
www,stephen,0.000012804459402
https,for,0.000717546034139
melania,trump,0.000001302216219
entry,star,0.000079506346083
entry,about,0.000075871852459
kim,jong,0.000000006466624
rebecca,shapiro,0.000000137612261
huffingtonpost,with,0.000349345849827
entry,report,0.000237748157815
entry,putin,0.000023889097065
entertainment,his,0.000028558242775
www,dead,0.000076494368841
not,politics,0.000124471334857
politics,with,0.000210341619095
huffpost,joe,0.000001136867581
funniest,from,0.000000652426252
tweets,women,0.000000510050370
winter,olympics,0.000000154270793
hong,kong,0.000000244833132
new,entertainment,0.000035687542550
entry,twitter,0.000063732455601
not,for,0.000057256031141
www,news,0.000152907814481
entry,david,0.000059585996496
politics,people,0.000047354180424
with,news,0.000037327608879
trump,that,0.000159929026267
huffpost,california,0.000001032403475
entry,queer,0.000022808442736
are,politics,0.000265678419964
mike,pence,0.000000082987214
about,trump,0.000034970948036
carol,kuruvilla,0.000000083715840
huffingtonpost,how,0.000303124572383
entry,ukraine,0.000028846683563
for,people,0.000025895216822
for,time,0.000009202624824
from,news,0.000009319527635
huffpost,from,0.000007266875855
news,after,0.000022643675038
about,her,0.000011115855159
this,for,0.000178932663403
women,this,0.000030152807085
entry,accused,0.000084870502178
and,what,0.000023758659154
that,you,0.000044995293138
trump,former,0.000021350666429
have,and,0.000031072664569
school,shooting,0.000000655603685
www,democrats,0.000010435169315
huffpost,best,0.000001343939061
entry,state,0.000067467182816
entertainment,for,0.000136376998853
https,michael,0.000032555508369
huffpost,how,0.000012142307241
will,politics,0.000119893491501
www,house,0.000186261982890
https,california,0.000017557307729
ryan,reilly,0.000004451524546
entry,netflix,0.000071793641837
www,jimmy,0.000013577431673
huffpost,what,0.000003518056928
trump,not,0.000085960811703
www,tax,0.000025017223379
bernie,sanders,0.000000111950548
entry,mueller,0.000018836173695
michael,cohen,0.000000397019647
huffingtonpost,gay,0.000021238132831
huffingtonpost,tax,0.000043825304601
entertainment,she,0.000020721350666
that,for,0.000119581753097
entertainment,actor,0.000010517595001
trump,election,0.000010183448467
www,gop,0.000033457337850
first,time,0.000003326012802
www,police,0.000020918978407
and,her,0.000053708761698
www,florida,0.000025912131605
new,news,0.000027001529816
climate,politics,0.000034809276258
you,know,0.000010502172699
that,are,0.000025570403523
from,for,0.000036647095840
and,how,0.000082001228293
www,man,0.000065031403210
his,with,0.000026438683562
that,with,0.000039660593757
entertainment,you,0.000051314891607
news,have,0.000019248396711
igor,bobic,0.000000129846399
https,coronavirus,0.000025181523597
about,entertainment,0.000019821702153
https,stephen,0.000015280435036
www,colbert,0.000016574967958
politics,republican,0.000024850623959
president,his,0.000011481542970
for,said,0.000102739781141
attorney,general,0.000000674082855
voices,for,0.000106077684904
www,james,0.000021124082195
and,more,0.000031687308365
and,one,0.000063109175244
arthur,delaney,0.000000167547839
entry,senate,0.000011806092516
https,jimmy,0.000016202873667
star,wars,0.000000258350383
voices,and,0.000074086667155
colbert,trump,0.000005619667263
for,our,0.000020256789867
www,gay,0.000012123569832
www,this,0.000212366940104
huffingtonpost,first,0.000229949975619
huffingtonpost,are,0.000225234005484
for,voices,0.000038076639612
news,people,0.000007082619504
entry,election,0.000041726303607
between,and,0.000006419924830
said,that,0.000080826102931
entry,paul,0.000042951051000
entry,steve,0.000060648799263
entry,climate,0.000064685555117
https,and,0.000501147878822
said,and,0.000086352192739
entry,his,0.000209912424907
says,she,0.000011983989680
entry,adam,0.000022684891519
entry,texas,0.000023236305424
was,his,0.000016553385649
entry,olympic,0.000013646904335
news,host,0.000002741208618
https,colbert,0.000019780043658
and,just,0.000014727071175
entry,lgbtq,0.000025688133974
world,was,0.000011649709450
trump,was,0.000043297401135
new,politics,0.000230824545724
for,not,0.000121859637147
politics,senator,0.000010025047231
entry,kim,0.000025381636078
that,trump,0.000070911075454
john,oliver,0.000000121022424
tax,politics,0.000037826332118
news,trump,0.000056249111367
scott,pruitt,0.000000139327256
doha,madani,0.000000017471304
huffingtonpost,michael,0.000047789853852
adam,rippon,0.000000051918942
huffingtonpost,gop,0.000058610738051
gop,tax,0.000001184561256
entry,russian,0.000017081692931
entry,day,0.000095060728199
huffpost,ukraine,0.000001214197937
said,nick,0.000009316283467
over,news,0.000012376886843
york,times,0.000000283526333
who,and,0.000035289929656
huffpost,and,0.000029468459616
and,all,0.000051258160966
www,joe,0.000016201083781
after,entertainment,0.000024274018870
entry,tweets,0.000010463620129
from,week,0.000000991157890
his,was,0.000014108292817
for,year,0.000040734215872
www,facebook,0.000015858880943
politics,about,0.000048002475523
state,politics,0.000034860713640
entry,more,0.000111473782454
https,best,0.000022855356292
politics,white,0.000191938801436
that,politics,0.000259963824647
fox,host,0.000000616991940
www,fox,0.000021061550797
politics,first,0.000138453164254
are,that,0.000079891884525
entry,just,0.000051808823628
may,have,0.000001090592036
https,first,0.000156646987307
for,years,0.000015821437046
https,james,0.000025208806619
www,republicans,0.000021169144020
and,david,0.000016937792680
politics,she,0.000096362426120
home,living,0.000000429905469
www,star,0.000047690220526
https,house,0.000222279195441
entry,back,0.000114280977868
with,trump,0.000087041211373
says,trump,0.000046770685003
trump,has,0.000025776522307
todd,van,0.000000081253518
van,luling,0.000000038396916
todd,luling,0.000000038313853
donald,politics,0.000360032863682
what,about,0.000002721034207
www,north,0.000004550020094
amy,russo,0.000000123386030
for,black,0.000055640139180
antonia,blumberg,0.000000309044111
huffingtonpost,women,0.000097584452305
gay,queer,0.000000145340863
politics,more,0.000070527050411
entry,fire,0.000018428263502
said,was,0.000021881962311
biden,trump,0.000007024373190
huffpost,dead,0.000005367789072
entry,york,0.000035217908589
out,politics,0.000058911515225
new,times,0.000001954135541
been,for,0.000040041450120
chris,angelo,0.000005989194506
entry,funniest,0.000005441257599
funniest,women,0.000000350949335
caroline,bologna,0.000000121382115
you,that,0.000083941304183
its,and,0.000010815430869
for,that,0.000226718271733
they,and,0.000016721874999
politics,you,0.000238634398556
entry,former,0.000087483567768
news,president,0.000010306999684
and,world,0.000056696779211
but,not,0.000015413883375
and,not,0.000100121687865
but,that,0.000028677332011
entry,congress,0.000020068686354
www,with,0.000199420537683
for,was,0.000061379163526
entry,watch,0.000024593789931
show,host,0.000000787615591
she,her,0.000010822226614
https,black,0.000115118695248
https,white,0.000217160995817
www,women,0.000055705080740
house,for,0.000105917897599
and,your,0.000017496415239
after,and,0.000050439994084
new,with,0.000035215056414
this,said,0.000053007384849
you,and,0.000089680375822
www,mike,0.000020373707230
trump,twitter,0.000015554129277
women,for,0.000085372172180
and,lee,0.000025388242648
trump,after,0.000058400066337
entry,politics,0.002179194008932
kamala,harris,0.000000011239208
trump,will,0.000017830103388
trump,over,0.000039345664845
black,and,0.000030587554647
trump,from,0.000042134619434
harvey,weinstein,0.000000015420616
entry,korea,0.000006306589512
robert,mueller,0.000000028825099
voices,was,0.000018773835109
huffingtonpost,man,0.000113922360470
sexual,misconduct,0.000017588779883
huffingtonpost,news,0.000267864787020
latino,voices,0.000000478746244
huffingtonpost,james,0.000037005287595
roy,moore,0.000000006375747
tax,bill,0.000000612769554
huffpost,with,0.000013993801986
www,national,0.000008048092241
she,for,0.000057415862102
entry,war,0.000023138451070
https,russia,0.000022517024263
www,ukraine,0.000017303083951
www,putin,0.000014329376427
politics,been,0.000060030593886
entry,video,0.000025896197258
entry,shows,0.000044431839342
from,world,0.000007291844213
www,after,0.000143534300150
www,shooting,0.000021089488655
news,who,0.000014104658476
covid,politics,0.000024276485419
and,mary,0.000022144513423
after,trump,0.000042826060962
entry,obama,0.000011509508113
can,and,0.000009284316548
what,for,0.000035950193706
school,politics,0.000040634862671
entry,show,0.000059890779085
entry,free,0.000011891589565
election,politics,0.000061320759414
new,jersey,0.000001643974542
huffpost,death,0.000002477217095
his,for,0.000079715980974
best,for,0.000017436534108
sexual,assault,0.000003017424888
sebastian,murdock,0.000000408992832
sean,hannity,0.000000026729490
huffpost,president,0.000004584661838
los,angeles,0.000000054102831
entertainment,this,0.000048167330533
news,this,0.000033502550650
sanjana,karanth,0.000000040508958
www,year,0.000070622430940
entry,top,0.000025523802833
late,show,0.000000997621896
trump,about,0.000018516784621
alexander,kaufman,0.000000071727023
entry,time,0.000026599134799
www,david,0.000035741406464
politics,her,0.000119540600281
news,from,0.000016337016859
www,school,0.000029686440030
black,for,0.000043795425881
your,you,0.000008788407285
entry,melania,0.000010344677321
https,mike,0.000024313334507
elizabeth,warren,0.000000041325478
jimmy,fallon,0.000000048707371
entry,here,0.000053326690249
could,politics,0.000039252659917
sarah,ruiz,0.000000023095373
ruiz,grossman,0.000000040006032
sarah,grossman,0.000000018978508
entry,could,0.000046366774768
entry,ryan,0.000266691669822
www,has,0.000063352970756
for,you,0.000130495114718
entry,prince,0.000016190879251
politics,like,0.000030573788536
trump,you,0.000092052388936
trump,world,0.000048677778977
huffingtonpost,bill,0.000037094730942
huffingtonpost,russia,0.000033053875086
huffingtonpost,facebook,0.000027781674362
panther,black,0.000000507000323
entry,killed,0.000014523096979
entertainment,said,0.000040400602302
news,are,0.000020283323465
with,that,0.000095955569122
entry,democratic,0.000014337560060
president,donald,0.000027843696444
www,election,0.000025028652090
first,and,0.000087542794063
was,with,0.000026217476261
entertainment,about,0.000010322238268
after,his,0.000015123392586
politics,biden,0.000024562132239
https,covid,0.000013125914847
for,all,0.000062387087382
police,and,0.000006587240023
and,you,0.000107216757897
for,your,0.000021295150873
and,out,0.000029078566513
entertainment,her,0.000025705485314
and,now,0.000019968209017
when,they,0.000003953937266
