source,target,weight
https,www,0.000466863129986
www,entry,0.000594808894675
https,entry,0.000309752911562
www,huffingtonpost,0.000628402049188
huffingtonpost,entry,0.000214450687054
https,huffingtonpost,0.000327246758388
www,huffpost,0.000085160172603
https,huffpost,0.000044348056690
huffpost,entry,0.000036563742469
entry,trump,0.000150466017658
www,trump,0.000256705941865
huffingtonpost,trump,0.000092552021670
world,news,0.000005696496828
donald,trump,0.000022098889531
https,trump,0.000133682304295
trump,politics,0.000033850032196
huffpost,trump,0.000015780078684
lee,moran,0.000001513448865
entry,for,0.000220274509047
mary,papenfuss,0.000000949917023
for,politics,0.000034095348383
entry,donald,0.000085349041910
www,donald,0.000145611644257
queer,voices,0.000001269562858
entry,new,0.000044932297897
for,and,0.000032249110518
white,house,0.000000924452536
politics,and,0.000030350676752
entry,and,0.000151112486492
ron,dicker,0.000002711944489
news,and,0.000022893946152
politics,president,0.000012649008568
black,voices,0.000001508686978
and,for,0.000035285793274
trump,for,0.000046670833399
new,york,0.000001356049438
huffingtonpost,donald,0.000052498413424
entry,with,0.000050465321692
https,donald,0.000075828786066
politics,trump,0.000030220837289
www,new,0.000076657757745
entertainment,and,0.000014691649994
politics,that,0.000014235146409
entry,what,0.000076867065218
politics,for,0.000044241747673
entry,biden,0.000010151216884
curtis,wong,0.000000953505264
trump,and,0.000032017076592
david,moye,0.000003096335604
politics,said,0.000011014030861
stephen,colbert,0.000000327082120
entry,says,0.000027621295885
for,news,0.000016154132027
entry,how,0.000016874080757
entry,news,0.000075694828411
entry,from,0.000033659722249
entry,black,0.000025465538783
more,than,0.000000573623652
nina,golgowski,0.000000297963311
and,politics,0.000025592538805
year,old,0.000001313613666
fox,news,0.000003522518000
huffpost,biden,0.000001064605840
huffingtonpost,for,0.000135491398396
entry,after,0.000043382213335
this,week,0.000004660791546
with,and,0.000021835432563
joe,biden,0.000000169228315
entry,white,0.000026561421691
weird,news,0.000001995561888
after,news,0.000005047280865
with,entertainment,0.000007869405636
politics,have,0.000008167380656
elyse,wanshel,0.000000148438176
