source,target,weight
https,www,2498.000000000000000
www,entry,2498.000000000000000
https,entry,2498.000000000000000
www,huffingtonpost,1414.000000000000000
huffingtonpost,entry,1414.000000000000000
https,huffingtonpost,1414.000000000000000
www,huffpost,1086.000000000000000
https,huffpost,1086.000000000000000
huffpost,entry,1084.000000000000000
entry,trump,446.000000000000000
www,trump,294.000000000000000
huffingtonpost,trump,239.000000000000000
world,news,236.000000000000000
donald,trump,231.000000000000000
https,trump,211.000000000000000
trump,politics,163.000000000000000
huffpost,trump,146.000000000000000
lee,moran,145.000000000000000
entry,for,133.000000000000000
mary,papenfuss,131.000000000000000
for,politics,123.000000000000000
entry,donald,122.000000000000000
www,donald,101.000000000000000
queer,voices,100.000000000000000
entry,new,99.000000000000000
for,and,96.000000000000000
white,house,96.000000000000000
politics,and,89.000000000000000
entry,and,88.000000000000000
ron,dicker,88.000000000000000
news,and,85.000000000000000
politics,president,84.000000000000000
black,voices,83.000000000000000
and,for,82.000000000000000
trump,for,78.000000000000000
new,york,75.000000000000000
huffingtonpost,donald,68.000000000000000
entry,with,67.000000000000000
https,donald,65.000000000000000
politics,trump,65.000000000000000
www,new,64.000000000000000
entertainment,and,64.000000000000000
politics,that,64.000000000000000
entry,what,64.000000000000000
politics,for,62.000000000000000
entry,biden,61.000000000000000
curtis,wong,59.000000000000000
trump,and,58.000000000000000
david,moye,58.000000000000000
politics,said,56.000000000000000
stephen,colbert,56.000000000000000
entry,says,56.000000000000000
for,news,55.000000000000000
entry,how,55.000000000000000
entry,news,54.000000000000000
entry,from,54.000000000000000
entry,black,54.000000000000000
more,than,53.000000000000000
nina,golgowski,53.000000000000000
and,politics,53.000000000000000
year,old,53.000000000000000
fox,news,53.000000000000000
huffpost,biden,52.000000000000000
huffingtonpost,for,52.000000000000000
entry,after,51.000000000000000
this,week,51.000000000000000
with,and,51.000000000000000
joe,biden,50.000000000000000
entry,white,50.000000000000000
weird,news,49.000000000000000
after,news,48.000000000000000
with,entertainment,48.000000000000000
politics,have,48.000000000000000
elyse,wanshel,48.000000000000000
that,and,48.000000000000000
trump,his,48.000000000000000
entry,john,47.000000000000000
news,was,46.000000000000000
entry,house,46.000000000000000
politics,has,46.000000000000000
has,been,45.000000000000000
news,for,45.000000000000000
