source,target,weight
https,www,4.069193363189697
www,entry,3.198131322860718
https,entry,2.826391935348511
www,huffingtonpost,2.375259876251221
huffingtonpost,entry,2.506671428680420
https,huffingtonpost,2.099168062210083
www,huffpost,4.317896366119385
https,huffpost,3.815998554229736
huffpost,entry,0.846940219402313
entry,trump,7.212807178497314
www,trump,7.091359615325928
huffingtonpost,trump,5.558153629302979
world,news,1.481730937957764
donald,trump,1.629722833633423
https,trump,6.267084121704102
trump,politics,2.286006689071655
huffpost,trump,1.877957940101624
lee,moran,1.593715548515320
entry,for,6.144275188446045
mary,papenfuss,1.519953727722168
for,politics,1.511029839515686
entry,donald,4.091495513916016
www,donald,4.022602558135986
queer,voices,1.100571632385254
entry,new,3.553014039993286
for,and,2.214786767959595
white,house,0.983423888683319
politics,and,2.213553905487061
entry,and,6.111996173858643
ron,dicker,1.488236069679260
news,and,1.852511882781982
politics,president,1.651245117187500
black,voices,1.298377871513367
and,for,2.744893550872803
trump,for,3.368402004241943
new,york,1.853115916252136
huffingtonpost,donald,3.152886152267456
entry,with,2.582097053527832
https,donald,3.555029869079590
politics,trump,2.612230062484741
www,new,3.493188381195068
entertainment,and,1.751900792121887
politics,that,2.110227584838867
entry,what,5.663876056671143
politics,for,2.225244760513306
entry,biden,6.348365783691406
curtis,wong,0.551297426223755
trump,and,3.350705862045288
david,moye,1.134469985961914
politics,said,2.234043836593628
stephen,colbert,1.436270833015442
entry,says,5.039571285247803
for,news,1.898326158523560
entry,how,13.406134605407715
entry,news,5.238680839538574
entry,from,4.520770549774170
entry,black,5.240951061248779
more,than,0.859577715396881
nina,golgowski,0.491793811321259
and,politics,1.862855315208435
year,old,1.513089895248413
fox,news,1.072466254234314
huffpost,biden,1.652888774871826
huffingtonpost,for,4.734746932983398
entry,after,4.597431182861328
this,week,3.001791715621948
with,and,2.616149187088013
joe,biden,0.893768548965454
entry,white,4.775279521942139
weird,news,1.104178190231323
after,news,1.588481068611145
with,entertainment,2.171806097030640
politics,have,2.627268075942993
elyse,wanshel,1.526591062545776
that,and,1.941488265991211
trump,his,3.123351097106934
entry,john,3.495926141738892
news,was,1.506937503814697
entry,house,5.624981403350830
politics,has,1.778666615486145
has,been,1.351486086845398
news,for,1.862295389175415
for,entertainment,1.838613271713257
https,new,3.087152719497681
and,entertainment,2.266712903976440
nick,visser,0.693490147590637
entry,coronavirus,5.895008563995361
jenna,amatulli,0.876310408115387
huffingtonpost,new,2.737935304641724
politics,are,1.719014883041382
with,politics,1.784857988357544
entry,covid,5.713815689086914
www,biden,6.241472244262695
www,for,6.040817737579346
www,how,13.180405616760254
www,what,5.568509101867676
entry,first,8.052566528320312
huffpost,donald,1.065279603004456
entry,women,5.104801654815674
for,his,2.064507007598877
huffpost,coronavirus,1.534850716590881
entry,are,4.746488094329834
huffingtonpost,and,4.709874153137207
entry,world,4.691115856170654
entry,this,6.367892265319824
and,are,2.120446920394897
news,has,1.488556623458862
for,trump,2.613684654235840
after,politics,1.264399290084839
and,that,2.603018045425415
and,with,1.153526306152344
north,korea,0.661677658557892
www,and,6.009082317352295
entry,stephen,6.557777404785156
entry,gop,7.566313266754150
huffpost,new,0.925078511238098
new,and,1.938060641288757
www,john,3.437061786651611
and,said,2.755748271942139
dominique,mosbergen,0.406384408473969
hayley,miller,0.719463407993317
entry,sexual,5.839296340942383
news,said,1.869659423828125
huffpost,covid,1.487674236297607
alanna,vagianos,0.521970331668854
world,and,1.728743076324463
politics,was,1.800630092620850
have,been,1.528793215751648
politics,his,2.063358306884766
and,his,2.545203208923340
https,biden,5.515985965728760
cole,delbyck,0.532591164112091
politics,new,1.286779284477234
has,for,1.572222828865051
entry,michael,7.772891521453857
trump,donald,2.243031501770020
and,reuters,2.102819919586182
entry,russia,3.337190866470337
carly,ledbetter,0.537690818309784
supreme,court,0.438482999801636
entry,democrats,9.374896049499512
are,and,2.256588220596313
huffpost,for,1.599750399589539
are,for,2.268505811691284
about,politics,1.314689397811890
politics,from,1.637267589569092
politics,house,2.037175178527832
his,and,2.467298507690430
politics,former,1.325803279876709
www,coronavirus,5.795750141143799
huffingtonpost,john,2.693943738937378
house,politics,1.141941308975220
over,politics,1.009093284606934
news,that,1.766038417816162
entry,dead,5.908198356628418
was,and,1.583431601524353
entertainment,that,1.670123934745789
