source,target,weight
https,www,0.085219673812389
www,entry,0.116878338158131
https,entry,0.095035895705223
www,huffingtonpost,0.102309279143810
huffingtonpost,entry,0.072613589465618
https,huffingtonpost,0.083189509809017
www,huffpost,0.308606177568436
https,huffpost,0.250933229923248
huffpost,entry,0.234323382377625
entry,trump,0.195488587021828
www,trump,0.182080268859863
huffingtonpost,trump,0.113121919333935
world,news,0.254285216331482
donald,trump,0.393560528755188
https,trump,0.148052737116814
trump,politics,0.144250109791756
huffpost,trump,0.365043342113495
lee,moran,0.698137462139130
entry,for,0.109342023730278
mary,papenfuss,0.608218073844910
for,politics,0.119818828999996
entry,donald,0.328914940357208
www,donald,0.306355088949203
queer,voices,1.004364252090454
entry,new,0.267635792493820
for,and,0.170126780867577
white,house,0.943648278713226
politics,and,0.189020201563835
entry,and,0.149984091520309
ron,dicker,1.241109490394592
news,and,0.132693707942963
politics,president,0.504302680492401
black,voices,0.387369394302368
and,for,0.130244910717010
trump,for,0.149315759539604
new,york,0.949017584323883
huffingtonpost,donald,0.190330773591995
entry,with,0.194532021880150
https,donald,0.249102801084518
politics,trump,0.246368080377579
www,new,0.249278992414474
entertainment,and,0.177098989486694
politics,that,0.275254786014557
entry,what,0.269290298223495
politics,for,0.137800291180611
entry,biden,0.455641746520996
curtis,wong,1.416400313377380
trump,and,0.204815894365311
david,moye,0.602505028247833
politics,said,0.282130718231201
stephen,colbert,1.284119844436646
entry,says,0.328382074832916
for,news,0.234620913863182
entry,how,0.250827342271805
entry,news,0.206842273473740
entry,from,0.324536621570587
entry,black,0.354293853044510
more,than,0.401987731456757
nina,golgowski,1.131765127182007
and,politics,0.125826269388199
year,old,1.242780208587646
fox,news,0.313494116067886
huffpost,biden,0.850837349891663
huffingtonpost,for,0.063272140920162
entry,after,0.189516752958298
this,week,0.744933843612671
with,and,0.284355491399765
joe,biden,1.272772312164307
entry,white,0.269087582826614
weird,news,0.325266033411026
after,news,0.219815075397491
with,entertainment,0.327880591154099
