source,target,weight
https,www,0.076901942491531
www,entry,0.076659865677357
https,entry,0.063157059252262
www,huffingtonpost,0.036402609199286
huffingtonpost,entry,0.030338130891323
https,huffingtonpost,0.029990697279572
www,huffpost,0.001852972200140
https,huffpost,0.001526591600850
huffpost,entry,0.000455191271612
entry,trump,0.001885700272396
www,trump,0.002452567219734
huffingtonpost,trump,0.000970603083260
world,news,0.000013957410374
donald,trump,0.000004768091003
https,trump,0.002020575106144
trump,politics,0.000115494345664
huffpost,trump,0.000014562864635
lee,moran,0.000005373227395
entry,for,0.005461752414703
mary,papenfuss,0.000000790809224
for,politics,0.000513281265739
entry,donald,0.000593906675931
www,donald,0.000772443483584
queer,voices,0.000002808585805
entry,new,0.002677533309907
for,and,0.000654555682559
white,house,0.000003644397566
politics,and,0.000780202564783
entry,and,0.009471615776420
ron,dicker,0.000001334057401
news,and,0.000142901684740
politics,president,0.000061665836256
black,voices,0.000007006325632
and,for,0.000381413556170
trump,for,0.000084929648438
new,york,0.000017291988115
huffingtonpost,donald,0.000305694295093
entry,with,0.002998342271894
https,donald,0.000636385928374
politics,trump,0.000155330126290
www,new,0.003482436761260
entertainment,and,0.000172513187863
politics,that,0.000164925775607
entry,what,0.000891626288649
politics,for,0.000449899031082
entry,biden,0.000241082234425
curtis,wong,0.000000632750698
trump,and,0.000147282713442
david,moye,0.000000816133024
politics,said,0.000089247820142
stephen,colbert,0.000000107532422
entry,says,0.000610640156083
for,news,0.000183643729542
entry,how,0.000531607656740
entry,news,0.002657379955053
entry,from,0.001747774309479
entry,black,0.000925721717067
more,than,0.000000715504996
nina,golgowski,0.000000063593319
and,politics,0.000518677465152
year,old,0.000001859365625
fox,news,0.000001086614589
huffpost,biden,0.000001861826490
huffingtonpost,for,0.002811260987073
entry,after,0.000628447742201
this,week,0.000001784584697
with,and,0.000073147610237
joe,biden,0.000000037395608
entry,white,0.000971497909632
weird,news,0.000001304703687
after,news,0.000013663179743
with,entertainment,0.000032189160265
politics,have,0.000065279607952
elyse,wanshel,0.000000671843623
that,and,0.000161956966622
trump,his,0.000016379104636
entry,john,0.000359635974746
news,was,0.000022905391234
entry,house,0.001246635802090
politics,has,0.000096474497695
has,been,0.000002117584245
news,for,0.000082403370470
for,entertainment,0.000288042298052
https,new,0.002869044896215
and,entertainment,0.000291070376989
nick,visser,0.000000113139230
entry,coronavirus,0.000277479062788
jenna,amatulli,0.000000064935030
huffingtonpost,new,0.001378174521960
politics,are,0.000128051091451
with,politics,0.000057359982748
entry,covid,0.000195705462829
www,biden,0.000313554890454
www,for,0.007103629410267
www,how,0.000691416673362
www,what,0.001159661449492
entry,first,0.000604794069659
huffpost,donald,0.000004586617251
entry,women,0.001169555005617
for,his,0.000072792216088
huffpost,coronavirus,0.000002142911399
entry,are,0.001554533606395
huffingtonpost,and,0.004875212442130
entry,world,0.001394413993694
entry,this,0.001923212548718
and,are,0.000108558619104
news,has,0.000017670246962
for,trump,0.000130315122078
after,politics,0.000038188354665
and,that,0.000139820098411
and,with,0.000209384990740
north,korea,0.000000005522050
www,and,0.012318915687501
entry,stephen,0.000150369291077
entry,gop,0.000190131206182
huffpost,new,0.000020678033252
new,and,0.000139404961374
www,john,0.000467747537186
and,said,0.000075662166637
dominique,mosbergen,0.000000015177564
hayley,miller,0.000000408837309
entry,sexual,0.000495409301948
news,said,0.000016346601114
huffpost,covid,0.000001511392043
alanna,vagianos,0.000000019124158
world,and,0.000049747955927
politics,was,0.000125056918478
have,been,0.000001361711384
politics,his,0.000086765219748
and,his,0.000073557464930
https,biden,0.000258325686445
cole,delbyck,0.000000206865550
politics,new,0.000220555637497
has,for,0.000036169542000
entry,michael,0.000273573707091
trump,donald,0.000009235191101
and,reuters,0.000015297624486
entry,russia,0.000256442261161
carly,ledbetter,0.000000030382132
supreme,court,0.000000044395719
entry,democrats,0.000146370788570
are,and,0.000098497686849
huffpost,for,0.000042179948650
are,for,0.000056798075093
about,politics,0.000038504098484
politics,from,0.000143968762131
politics,house,0.000102688718471
his,and,0.000034511918784
politics,former,0.000027730420697
www,coronavirus,0.000360893114703
huffingtonpost,john,0.000185111057363
house,politics,0.000040975497541
over,politics,0.000026022578822
news,that,0.000030207751479
entry,dead,0.000362412392860
was,and,0.000073551782407
entertainment,that,0.000036467274185
has,and,0.000062724240706
entry,best,0.000190956241568
entry,gay,0.000236273233895
entry,california,0.000180155228009
trump,white,0.000015106694264
trump,says,0.000009495394806
huffingtonpost,what,0.000458935654024
entry,man,0.000462660362246
about,and,0.000049101879995
www,black,0.001204006606713
https,how,0.000569630821701
entry,jimmy,0.000229307188420
sexual,harassment,0.000000913834072
trump,president,0.000011640968296
entry,tax,0.000063103769207
huffingtonpost,white,0.000500047404785
for,her,0.000068034678407
that,have,0.000013550950825
entry,you,0.001304284320213
sara,boboltz,0.000000062262771
with,for,0.000042180115997
entry,colbert,0.000161177304108
her,entertainment,0.000009653798770
entry,james,0.000210478741792
trump,with,0.000046623932576
jimmy,kimmel,0.000000008952048
huffingtonpost,black,0.000476485496620
for,world,0.000096363801276
entry,police,0.000238150736550
entry,out,0.000967596017290
entry,florida,0.000158466194989
www,covid,0.000254537240835
entry,will,0.000486877572257
new,for,0.000080386998889
https,john,0.000385358958738
entry,fox,0.000253265461652
politics,this,0.000158420152729
entry,that,0.002002189867198
politics,would,0.000033156946301
trump,new,0.000041635386879
politics,who,0.000129094623844
andy,mcdonald,0.000000022062677
huffingtonpost,sexual,0.000254995975411
black,panther,0.000000076186275
out,for,0.000026979521863
president,trump,0.000006448954082
trump,house,0.000019385064661
and,from,0.000122053250379
entry,joe,0.000084157945821
politics,they,0.000036015720980
from,and,0.000056405697251
entry,not,0.000853669422213
people,are,0.000005467928077
entry,year,0.001175859360956
www,white,0.001263543730602
www,first,0.000786603544839
his,politics,0.000027063120797
for,women,0.000080824524048
entry,has,0.001171195413917
trump,comedy,0.000007453882517
www,sexual,0.000644336279947
huffingtonpost,this,0.000989911495708
entry,who,0.001567201456055
and,trump,0.000131685141241
entry,over,0.000937849457841
ryan,grenoble,0.000000333269782
entertainment,star,0.000007530709354
marina,fang,0.000000032272560
have,for,0.000023258804504
