source,target,weight
people,companies,0.000000738484800
places,people,0.000000009048860
date,places,0.000000027881427
reuters,date,0.000000460275515
places,companies,0.000000035228208
companies,title,0.000000039323734
date,people,0.000000394089739
people,title,0.000000007188548
set,date,0.000000712553572
reuters,set,0.000000866474352
reuters,training,0.000000006033641
training,date,0.000000002792592
body,reuters,0.000000099392018
set,places,0.000000034446614
title,body,0.000000001987730
training,places,0.000000000135001
date,usa,0.000000032079690
usa,people,0.000000015497804
usa,companies,0.000000060334649
training,set,0.000000005257085
body,set,0.000000140386931
body,training,0.000000000977576
title,march,0.000000061665325
reuters,places,0.000000022250870
body,date,0.000000074574267
places,usa,0.000000000736595
usa,places,0.000000001096452
reuters,test,0.000000075371098
test,date,0.000000043812534
march,body,0.000001079149456
set,usa,0.000000039633445
training,usa,0.000000000155329
said,reuters,0.000129339197883
body,said,0.000011257167898
company,said,0.003607785329223
places,title,0.000000000342918
title,april,0.000000086484270
net,loss,0.000624387292191
title,said,0.000001190978992
said,body,0.000024448996555
loss,net,0.001094135222957
year,said,0.004519622772932
said,year,0.003714579856023
title,reuters,0.000000010515421
said,company,0.002322014421225
march,said,0.000646589091048
april,body,0.000001064212938
test,set,0.000000082477627
test,training,0.000000000574328
companies,march,0.000011869323316
title,new,0.000000078506453
test,places,0.000000002118008
body,test,0.000000012211689
bank,said,0.001953830244020
companies,body,0.000000382597847
date,companies,0.000001534235594
title,net,0.000000479185474
set,people,0.000000486885369
new,york,0.000007880532394
new,said,0.000664715538733
net,note,0.000525630835909
year,reuters,0.000039904760342
billion,said,0.003721918910742
net,body,0.000006175625913
title,york,0.000000014119648
said,new,0.000965625687968
said,billion,0.006101981271058
title,june,0.000000017768603
companies,new,0.000015110898858
said,shares,0.001394404680468
net,reuters,0.000032670082874
net,billion,0.001541312551126
new,body,0.000001109402433
market,said,0.002483424497768
april,said,0.000637639663182
body,net,0.000004529273610
net,year,0.000938274199143
said,bank,0.002603073837236
year,net,0.001818451564759
billion,year,0.000943775812630
title,washington,0.000000003977162
said,stock,0.001395500497892
stock,said,0.001159415347502
loss,year,0.000689562293701
year,body,0.000007543197171
said,market,0.003244567196816
company,reuters,0.000031853935070
shares,said,0.001340980874375
billion,reuters,0.000032861647924
companies,net,0.000092233502073
april,reuters,0.000005629863153
companies,says,0.000004344626177
oil,said,0.000893699820153
year,loss,0.000762655632570
companies,april,0.000016646461518
year,billion,0.001882630982436
companies,reuters,0.000002024005653
june,body,0.000000286679978
loss,note,0.000386299943784
net,sales,0.000417979521444
said,oil,0.001417717663571
said,share,0.001138408551924
said,training,0.000001272122631
trade,said,0.000828610151075
york,body,0.000000132374240
share,said,0.000717414484825
title,london,0.000000015926670
body,loss,0.000001899569952
title,author,0.000000000047666
companies,bank,0.000040735027142
group,said,0.001061323564500
said,set,0.000182685980690
said,agreement,0.000901220599189
loss,reuters,0.000024010099878
company,body,0.000006021350600
said,government,0.000631505681667
japan,people,0.000002668344905
said,offer,0.000517753593158
government,said,0.000321383908158
said,expected,0.000729448162019
canada,people,0.000000461008057
said,price,0.000474865926662
date,japan,0.000004052983059
loss,body,0.000004538629582
date,canada,0.000001322744083
said,trade,0.001357795903459
title,loss,0.000000200969581
march,net,0.000260152388364
york,said,0.000079314064351
says,title,0.000000045420386
canada,companies,0.000001794756031
companies,said,0.000229239391047
title,set,0.000000014852573
title,training,0.000000000103425
said,common,0.000418471492594
billion,body,0.000006211838809
washington,body,0.000000044177554
said,sales,0.001654759747908
date,money,0.000002526049457
officials,said,0.000080506026279
net,share,0.000287553179078
people,says,0.000000794216362
japan,companies,0.000010388164810
rose,billion,0.000177305031684
money,places,0.000000147846379
march,reuters,0.000005708879144
price,said,0.000433844514191
said,group,0.001370410085656
june,said,0.000171768711880
new,march,0.000034416960261
share,reuters,0.000006334212685
said,april,0.001063751988113
central,bank,0.000031049745303
common,stock,0.000037330650230
said,march,0.000758480688091
international,said,0.000509060686454
official,said,0.000102865873487
agreement,said,0.000628072768450
offer,said,0.000320858351188
title,bank,0.000000211632823
companies,sets,0.000005474568297
stock,reuters,0.000010236734852
said,board,0.000499768357258
companies,japan,0.000010671810742
sales,reuters,0.000014475349417
said,japan,0.000681956240442
common,shares,0.000037301335396
body,year,0.000002854506192
united,states,0.000003663520602
net,title,0.000000634736182
sales,said,0.001639481750317
west,germany,0.000002949504278
said,increase,0.000449423503596
money,people,0.000002089733471
record,reuters,0.000005405707725
said,debt,0.000432689470472
people,net,0.000016860685719
bank,title,0.000000335160109
shares,reuters,0.000011839818399
department,said,0.000183439799002
sales,year,0.000415727292420
body,billion,0.000004689127763
year,ago,0.000074509523984
debt,said,0.000224846473429
foreign,said,0.000363163009752
japan,said,0.000589485222008
march,year,0.000163957141922
week,said,0.000482575793285
expected,said,0.000422025768785
bank,reuters,0.000017250800738
said,statement,0.000352676521288
london,body,0.000000184277752
said,week,0.000769877980929
shares,stock,0.000127745297505
said,today,0.000625073909760
industry,said,0.000282311404590
companies,london,0.000003065561486
year,company,0.000716406269930
people,bank,0.000007446539712
march,loss,0.000109107488242
said,foreign,0.000661955331452
financial,said,0.000151780259330
loss,sales,0.000307184120174
bank,billion,0.000813860271592
places,japan,0.000000093062233
said,current,0.001396829960868
bank,body,0.000003260919584
body,bank,0.000002000358791
today,said,0.000546731811482
year,earlier,0.000150605905219
president,said,0.000076485994214
common,said,0.000391871173633
author,body,0.000000000277996
york,march,0.000004106642791
companies,year,0.000058128789533
companies,oil,0.000022185611670
stock,body,0.000001935050477
said,month,0.000520361179952
economic,said,0.000152956534293
told,reuters,0.000002494912223
title,year,0.000000301999449
years,said,0.000134320638608
billion,bank,0.000661371857859
january,said,0.000447714410257
said,financial,0.000314321106998
board,said,0.000413296569604
shares,company,0.000212559200008
companies,york,0.000002717746838
companies,june,0.000003420095481
said,international,0.000560775515623
note,net,0.000521000358276
said,cash,0.000249344448093
share,body,0.000001197356369
money,market,0.000102251811768
increase,said,0.000293552700896
billion,january,0.000201451723115
places,canada,0.000000030372078
company,year,0.000914834789000
people,new,0.000002762337999
companies,washington,0.000000765523225
world,said,0.000411698740209
share,company,0.000113717534987
sales,body,0.000002736275292
month,said,0.000262386281975
said,president,0.000197936678887
shares,body,0.000002238081379
sales,billion,0.000682919693645
said,business,0.000498529348988
march,billion,0.000269334123004
american,said,0.000211133374250
share,year,0.000181916533620
body,company,0.000001784375968
stock,company,0.000183779164217
companies,group,0.000021445295715
new,reuters,0.000005868921562
said,told,0.000474691099953
year,sales,0.000510539626703
said,meeting,0.000295580277452
said,sale,0.001185431610793
shares,common,0.000038307225623
business,said,0.000278056424577
