source,target,weight
people,companies,0.000000544136185
places,people,0.000000004010564
date,places,0.000000016185597
reuters,date,0.000000580558492
places,companies,0.000000033013194
companies,title,0.000000028272543
date,people,0.000000393545605
people,title,0.000000005088744
set,date,0.000002550917998
reuters,set,0.000001658180281
reuters,training,0.000000002859091
training,date,0.000000013491195
body,reuters,0.000000069290174
set,places,0.000000028095412
title,body,0.000000001216732
training,places,0.000000000148590
date,usa,0.000000091571181
usa,people,0.000000025195311
usa,companies,0.000000207396710
training,set,0.000000038533287
body,set,0.000000339073409
body,training,0.000000000584642
title,march,0.000000235465507
reuters,places,0.000000006394181
body,date,0.000000118715676
places,usa,0.000000000933188
usa,places,0.000000001036224
reuters,test,0.000000048935949
test,date,0.000000115382782
march,body,0.000000462785408
set,usa,0.000000158951778
training,usa,0.000000000840658
said,reuters,0.000030073510061
body,said,0.000022969445126
company,said,0.003001669421792
places,title,0.000000000308738
title,april,0.000000176343519
net,loss,0.001277550705709
title,said,0.000004152425845
said,body,0.000002921164196
loss,net,0.001267352025025
year,said,0.007015706039965
said,year,0.003347318153828
title,reuters,0.000000012526307
said,company,0.001264726743102
march,said,0.001579380244948
april,body,0.000000320972248
test,set,0.000000329554069
test,training,0.000000000568228
companies,march,0.000015046744011
title,new,0.000000169543796
test,places,0.000000001270808
body,test,0.000000010006681
bank,said,0.002470552688465
companies,body,0.000000077751736
date,companies,0.000003239493481
title,net,0.000001450542413
set,people,0.000000683127325
new,york,0.000011412546883
new,said,0.001003067824058
net,note,0.000522545771673
year,reuters,0.000021163743440
billion,said,0.004286641255021
net,body,0.000001548454179
title,york,0.000000047244828
said,new,0.000407045503380
said,billion,0.002378342673182
title,june,0.000000043135060
companies,new,0.000010834206478
said,shares,0.000742759730201
net,reuters,0.000015941401216
net,billion,0.001260714372620
new,body,0.000000293916003
market,said,0.002171030500904
april,said,0.001095404499210
body,net,0.000008023779628
net,year,0.001774349831976
said,bank,0.001476182718761
year,net,0.002450754866004
billion,year,0.001439299085177
title,washington,0.000000010109398
said,stock,0.000526438059751
stock,said,0.001362790935673
loss,year,0.001218155492097
year,body,0.000002055721552
said,market,0.001168087008409
company,reuters,0.000009054907423
shares,said,0.000971467758063
billion,reuters,0.000012931182937
companies,net,0.000092692716862
april,reuters,0.000003304422989
companies,says,0.000010745047803
oil,said,0.000884079548996
year,loss,0.001696071471088
companies,april,0.000011268723938
year,billion,0.001673719612882
companies,reuters,0.000000800457485
june,body,0.000000082029231
loss,note,0.000358746590791
net,sales,0.000401667522965
said,oil,0.000516673899256
said,share,0.000672865309753
said,training,0.000000253747970
trade,said,0.000776132161263
york,body,0.000000071144910
share,said,0.001490834518336
title,london,0.000000011885800
body,loss,0.000005552944458
title,author,0.000000000070129
companies,bank,0.000039291106077
group,said,0.000983365694992
said,set,0.000147165585076
said,agreement,0.000358974066330
loss,reuters,0.000010944348105
company,body,0.000000879540380
said,government,0.000169654114870
japan,people,0.000000593639982
said,offer,0.000244419556111
government,said,0.000580876134336
said,expected,0.000390494242311
canada,people,0.000000308715130
said,price,0.000243166970904
date,japan,0.000005504309684
loss,body,0.000001063069590
date,canada,0.000002185148105
said,trade,0.000468437821837
title,loss,0.000001003863645
march,net,0.000551715551410
york,said,0.000242801179411
says,title,0.000000075521747
canada,companies,0.000002541207095
companies,said,0.000265348789981
title,set,0.000000061297840
title,training,0.000000000105692
said,common,0.000402074714657
billion,body,0.000001256059136
washington,body,0.000000019476767
said,sales,0.000757747213356
date,money,0.000026464736948
officials,said,0.000222975679208
net,share,0.000356673263013
people,says,0.000001933989097
japan,companies,0.000004886582246
rose,billion,0.000176279354491
