source,target,weight
people,companies,0.576103746891022
places,people,0.576025128364563
date,places,1.264751553535461
reuters,date,0.701771020889282
places,companies,0.397724449634552
companies,title,3.306293249130249
date,people,1.258609533309937
people,title,1.263419628143311
set,date,0.674426436424255
reuters,set,0.884925186634064
reuters,training,2.339444160461426
training,date,0.292924970388412
body,reuters,0.485541135072708
set,places,1.163852214813232
title,body,0.938795566558838
training,places,0.505498111248016
date,usa,1.330134034156799
usa,people,0.805168628692627
usa,companies,0.555939793586731
training,set,0.369374990463257
body,set,0.417371004819870
body,training,1.103388309478760
title,march,0.437121778726578
reuters,places,1.211040377616882
body,date,0.330987155437469
places,usa,0.608759522438049
usa,places,0.809097886085510
reuters,test,1.096010923385620
test,date,0.666324675083160
march,body,1.848960161209106
set,usa,1.224018454551697
training,usa,0.531630396842957
said,reuters,2.890132427215576
body,said,0.216786175966263
company,said,0.941341578960419
places,title,0.872226297855377
title,april,0.442213058471680
net,loss,1.306573867797852
title,said,0.265118807554245
said,body,4.569343090057373
loss,net,0.923710465431213
year,said,1.357154488563538
said,year,0.968827426433563
title,reuters,0.593792796134949
said,company,2.009900331497192
march,said,0.522152185440063
april,body,2.561062812805176
test,set,0.840227842330933
test,training,2.221279144287109
companies,march,1.373052000999451
title,new,0.403150796890259
test,places,1.149871110916138
body,test,0.516928672790527
bank,said,1.109328150749207
companies,body,2.948868989944458
date,companies,0.869024276733398
title,net,0.281606525182724
set,people,1.158200144767761
new,york,1.015657305717468
new,said,0.644891142845154
net,note,2.152626037597656
year,reuters,3.039650440216064
billion,said,0.895764827728271
net,body,4.778569221496582
title,york,0.417543083429337
said,new,1.962231993675232
said,billion,1.420550227165222
title,june,0.478222250938416
companies,new,1.266345024108887
said,shares,1.839361906051636
net,reuters,3.022468805313110
net,billion,1.485596060752869
new,body,2.283583164215088
market,said,0.914865434169769
april,said,0.723252236843109
body,net,0.230268105864525
net,year,1.013189077377319
said,bank,1.480614304542542
year,net,1.441555857658386
billion,year,0.672538340091705
title,washington,0.513811349868774
said,stock,1.852199435234070
stock,said,0.823022603988647
loss,year,0.652915179729462
year,body,4.805734157562256
said,market,1.596792101860046
company,reuters,2.108345270156860
shares,said,0.845808982849121
billion,reuters,2.006265401840210
companies,net,0.884559929370880
april,reuters,1.619884848594666
companies,says,1.330984115600586
oil,said,0.712086141109467
year,loss,1.314001321792603
companies,april,1.389044284820557
year,billion,1.494041085243225
companies,reuters,1.865174412727356
june,body,1.471805691719055
loss,note,1.387186408042908
net,sales,2.122299194335938
said,oil,1.952990651130676
said,share,2.445820808410645
said,training,6.567802429199219
trade,said,0.589591681957245
york,body,2.389600515365601
share,said,1.027738451957703
title,london,0.451957315206528
body,loss,0.209893092513084
title,author,0.739237844944000
companies,bank,0.955528616905212
group,said,0.982644200325012
said,set,2.484357118606567
said,agreement,2.367603302001953
loss,reuters,1.947726964950562
company,body,3.333325862884521
said,government,2.031738996505737
japan,people,1.782948613166809
said,offer,2.408831834793091
government,said,0.876590490341187
said,expected,2.472569942474365
canada,people,1.504792571067810
said,price,2.352404594421387
date,japan,0.907872676849365
loss,body,3.079385995864868
date,canada,0.826494991779327
said,trade,2.331474781036377
title,loss,0.256688892841339
march,net,0.554624795913696
york,said,0.674830675125122
says,title,2.278359651565552
canada,companies,1.039004802703857
companies,said,0.832769989967346
title,set,0.510424137115479
title,training,1.349389433860779
said,common,1.950289368629456
billion,body,3.171936035156250
washington,body,1.592256903648376
said,sales,2.029375791549683
date,money,0.688865959644318
officials,said,0.665846467018127
net,share,2.557812690734863
people,says,0.508603215217590
japan,companies,1.231061458587646
rose,billion,0.758181869983673
money,places,1.308882713317871
march,reuters,1.169476509094238
price,said,0.782741069793701
said,group,1.528720140457153
june,said,0.415642499923706
new,march,1.063281655311584
share,reuters,2.301849842071533
said,april,2.152357339859009
central,bank,0.563634872436523
common,stock,0.759376704692841
said,march,2.127576828002930
international,said,0.704265594482422
official,said,0.652184844017029
agreement,said,0.936426401138306
offer,said,0.696765959262848
title,bank,0.304199934005737
companies,sets,1.298996925354004
stock,reuters,1.843343138694763
said,board,2.388813734054565
companies,japan,1.575025200843811
sales,reuters,2.057730674743652
said,japan,2.440539360046387
common,shares,0.754113554954529
body,year,0.162762612104416
united,states,1.117068529129028
net,title,5.357766151428223
sales,said,0.918743193149567
west,germany,1.611967682838440
said,increase,1.957644701004028
money,people,1.302526235580444
record,reuters,1.871264100074768
said,debt,2.166115999221802
people,net,0.338013052940369
bank,title,4.404294967651367
shares,reuters,1.894378185272217
department,said,0.801714062690735
sales,year,0.689790487289429
body,billion,0.238651901483536
year,ago,1.919398903846741
debt,said,0.455203503370285
foreign,said,0.583218753337860
japan,said,0.680002152919769
march,year,0.392030775547028
week,said,0.597539603710175
expected,said,0.647649586200714
bank,reuters,2.484588146209717
said,statement,1.944839596748352
london,body,2.808831930160522
said,week,1.466547489166260
shares,stock,1.214050173759460
said,today,2.094502925872803
industry,said,0.572933793067932
companies,london,1.419651985168457
year,company,2.113880634307861
people,bank,0.365132004022598
march,loss,0.505549430847168
said,foreign,2.177638769149780
financial,said,0.632971584796906
loss,sales,1.367643237113953
bank,billion,1.221218228340149
places,japan,0.415504127740860
said,current,1.760881900787354
bank,body,3.928171634674072
body,bank,0.248742625117302
today,said,0.584100067615509
year,earlier,2.665392398834229
president,said,0.707113623619080
common,said,0.529045283794403
author,body,0.766150891780853
york,march,1.112645268440247
companies,year,0.625241994857788
companies,oil,1.260381102561951
stock,body,2.914353847503662
said,month,1.558212041854858
economic,said,0.709640622138977
told,reuters,1.541297197341919
title,year,0.199050650000572
years,said,0.818702578544617
billion,bank,1.027809381484985
january,said,0.708798408508301
said,financial,1.987845540046692
board,said,0.583094179630280
shares,company,1.317417621612549
companies,york,1.311552882194519
companies,june,1.502153515815735
said,international,2.683110237121582
note,net,1.152308225631714
said,cash,1.955934882164001
share,body,3.639260053634644
money,market,0.614727973937988
increase,said,0.716750621795654
billion,january,1.149726629257202
places,canada,0.378260195255280
company,year,0.706757485866547
people,new,0.483902990818024
companies,washington,1.613942980766296
world,said,0.833116352558136
share,company,1.600787997245789
sales,body,3.253303766250610
month,said,0.798725664615631
said,president,2.750009775161743
shares,body,2.995040655136108
sales,billion,1.011410474777222
said,business,2.040787220001221
march,billion,0.574818074703217
american,said,0.682752013206482
share,year,0.771623969078064
body,company,0.337662518024445
stock,company,1.281926155090332
companies,group,0.986574113368988
new,reuters,1.444377779960632
said,told,2.138662576675415
year,sales,2.134363651275635
said,meeting,2.724503993988037
said,sale,2.969604730606079
shares,common,1.278344750404358
business,said,0.666095674037933
said,tax,1.944645404815674
said,companies,2.336107254028320
said,january,1.656242609024048
said,issue,1.906298756599426
said,major,2.366225481033325
chairman,said,0.643112719058990
said,years,2.168086051940918
said,world,2.041645526885986
said,rise,1.529007196426392
national,said,0.625229895114899
said,plans,2.171832323074341
sets,title,2.205757617950439
billion,note,1.428877949714661
market,reuters,2.049045801162720
said,rose,2.100868940353394
net,tax,2.033689022064209
said,buy,2.469563245773315
end,said,0.919400513172150
loss,share,1.648295164108276
report,said,0.701466679573059
said,economic,2.310207605361938
earlier,said,0.595438480377197
companies,american,1.541481256484985
minister,said,0.660969614982605
company,share,1.784220933914185
rose,year,0.517086446285248
said,time,1.967741250991821
note,reuters,2.429746150970459
title,chicago,0.363051444292068
people,sets,0.496380150318146
march,april,0.870939791202545
said,report,2.145341157913208
companies,loss,0.806290626525879
year,march,2.237644910812378
title,date,0.404780983924866
said,earlier,2.534283876419067
japan,title,2.699769020080566
buy,said,0.563014745712280
current,said,0.782449543476105
said,end,2.171612262725830
rise,said,0.776245951652527
japan,places,1.791649580001831
germany,people,1.302592992782593
federal,said,0.616371333599091
commission,said,0.652370572090149
shares,share,1.603147864341736
date,trade,0.867301046848297
title,says,0.423729151487350
january,billion,0.780289947986603
time,said,0.802533686161041
january,year,0.532164454460144
cash,said,0.749742865562439
general,said,0.688385426998138
body,new,0.329654186964035
washington,march,0.741386353969574
canada,places,1.512136101722717
stock,shares,1.173155784606934
date,west,0.938870668411255
products,said,0.848683357238770
year,training,6.907581329345703
countries,said,0.720532238483429
companies,stock,1.195334434509277
trade,billion,0.649059712886810
pay,record,0.961940467357635
statement,said,0.624038577079773
west,people,2.055830955505371
company,shares,1.341810345649719
finance,said,0.716603815555573
new,title,2.560369968414307
year,share,2.572352886199951
said,net,1.370646834373474
said,industry,1.808210730552673
said,test,3.076963424682617
trade,places,1.553438782691956
said,commission,2.112355470657349
title,billion,0.291859477758408
companies,debt,1.397923588752747
rose,said,0.688715934753418
body,april,0.361595213413239
date,germany,0.986869931221008
title,group,0.314083516597748
said,products,1.428942680358887
company,stock,1.351175308227539
meeting,said,0.744478881359100
companies,canada,1.433846950531006
net,march,2.224996566772461
tax,said,0.838546872138977
said,countries,2.451754093170166
jan,net,0.654492676258087
pay,reuters,1.482395052909851
sales,net,0.975879848003387
billion,net,0.951472401618958
people,japan,0.601857602596283
sale,said,0.717737555503845
new,company,1.004471540451050
pay,april,1.103978514671326
new,april,1.075666069984436
said,continue,2.515469074249268
note,year,0.814497113227844
hong,kong,0.795209586620331
said,plan,2.256778240203857
said,based,2.270203113555908
debt,reuters,1.019529938697815
set,canada,0.760558843612671
share,stock,1.475186824798584
said,federal,2.648841381072998
note,share,2.056211233139038
june,reuters,0.930924355983734
said,cut,1.800200700759888
germany,companies,0.899393260478973
said,west,2.523867845535278
companies,market,1.030504941940308
market,body,3.239572525024414
companies,gets,1.088262438774109
long,term,1.309658050537109
said,money,1.851806402206421
record,body,2.958497047424316
said,program,1.616678953170776
rise,year,0.582803905010223
body,sales,0.340934336185455
said,high,1.845255255699158
said,long,1.755344748497009
set,money,0.633909642696381
title,test,0.632178306579590
body,stock,0.311168760061264
said,previously,1.532707333564758
note,body,3.841465473175049
bank,market,1.372729778289795
said,likely,1.903353571891785
oil,reuters,1.594875931739807
april,record,1.051159024238586
said,united,2.090062856674194
bank,japan,2.098082065582275
said,months,2.233341455459595
net,training,6.868536472320557
author,march,0.356735050678253
said,announced,1.977496862411499
said,american,2.388561964035034
title,pay,0.510536491870880
stock,share,1.559958815574646
title,japan,0.501421570777893
union,said,0.567533433437347
said,annual,1.671793341636658
billion,company,1.395228028297424
offer,shares,0.993186414241791
japan,trade,1.228620409965515
said,general,2.106173038482666
told,said,0.688163995742798
march,bank,0.599122643470764
set,japan,0.835444331169128
body,international,0.450761467218399
training,money,0.275327175855637
debt,body,1.611892580986023
said,contract,2.082587242126465
west,said,0.784077346324921
year,note,2.164862871170044
central,said,0.491223543882370
tax,reuters,1.878113389015198
share,shares,1.464962363243103
body,group,0.256824374198914
london,march,1.307847738265991
companies,money,1.195080995559692
london,said,0.793222963809967
term,said,0.614367365837097
said,term,2.654687881469727
trade,japan,1.115100026130676
policy,said,0.708237171173096
major,said,0.474150389432907
market,bank,1.049725770950317
price,reuters,1.753123641014099
reuters,money,0.659611403942108
said,chairman,2.972793102264404
state,said,0.648286461830139
earlier,year,0.447053998708725
title,sales,0.416945874691010
current,year,0.587461590766907
billion,debt,1.503669500350952
body,record,0.315072298049927
money,said,0.496772974729538
program,said,0.900085389614105
said,official,2.634018182754517
companies,issues,1.597342491149902
body,note,0.345806151628494
companies,trade,1.504639506340027
year,bank,1.557212471961975
april,training,3.681175231933594
said,officials,1.676047205924988
said,record,1.875434756278992
said,increased,1.653116106987000
cut,said,0.668972671031952
reuters,body,1.627595067024231
net,said,1.349483013153076
months,said,0.616452276706696
said,national,1.892513990402222
firm,said,0.546719908714294
title,international,0.551259040832520
people,march,0.524678468704224
said,date,1.970166087150574
april,march,1.192481517791748
common,share,1.002753496170044
based,said,0.558970093727112
companies,billion,0.916765689849854
title,oil,0.401252120733261
said,non,1.780715346336365
group,title,3.901329517364502
contract,said,0.435398638248444
said,proposed,2.409931898117065
said,june,2.327622890472412
companies,buy,1.593756198883057
united,said,0.764819741249084
foreign,billion,0.642043948173523
day,said,0.654928267002106
net,company,2.101931810379028
march,company,0.813295304775238
people,group,0.376995325088501
training,canada,0.330335021018982
high,said,0.549185156822205
people,reuters,0.712731063365936
agency,said,0.462595969438553
said,including,2.121165990829468
said,talks,2.076725244522095
world,bank,0.955926179885864
year,end,2.283958435058594
people,american,0.589039623737335
oil,body,2.521523475646973
american,title,2.710686206817627
washington,said,0.449658364057541
said,recent,2.066323995590210
oil,title,2.827149629592896
bank,new,1.686890959739685
year,january,1.741926670074463
oil,year,0.534632861614227
states,said,0.681036889553070
current,billion,0.861369848251343
net,income,1.785914421081543
said,central,1.695947527885437
canada,said,0.573915660381317
author,reuters,0.484594255685806
billion,rose,1.458376526832581
april,year,0.543016254901886
billion,foreign,1.511668443679810
reuters,author,1.281620740890503
record,april,1.393579483032227
short,term,1.284849405288696
issue,said,0.496450394392014
trade,reuters,1.320522427558899
trade,people,1.545894622802734
billion,training,4.559222221374512
common,company,0.824032008647919
people,year,0.238921046257019
title,sets,0.413545846939087
body,shares,0.309012085199356
said,policy,2.200504302978516
expected,year,0.486253976821899
note,loss,1.050347566604614
said,fall,2.730281114578247
billion,march,1.476916313171387
end,year,0.690284132957458
gold,said,0.879752635955811
companies,international,1.731570601463318
people,oil,0.481623977422714
bank,year,0.832881271839142
months,reuters,1.380682468414307
said,public,2.437364816665649
april,net,0.768231213092804
finance,minister,1.380828142166138
vice,president,1.173545598983765
said,domestic,3.033025741577148
said,brazil,2.244807243347168
title,stock,0.380544066429138
body,march,0.357432037591934
said,december,2.318032503128052
company,new,1.431443810462952
trade,body,2.087766170501709
said,state,3.099015712738037
european,community,0.914371013641357
pay,body,2.343689203262329
ago,said,0.886359035968781
plan,said,0.549301326274872
year,title,5.388222217559814
said,held,1.578135132789612
national,bank,0.717395067214966
said,owned,2.145633459091187
said,states,1.884707927703857
said,gold,2.433726072311401
annual,said,0.781066954135895
loss,said,0.869628369808197
