source,target,weight
net,loss,1.106540322303772
loss,net,0.855854809284210
company,said,0.271278589963913
year,said,0.225916951894760
net,note,0.996184766292572
said,year,0.302654653787613
said,company,0.235597983002663
net,billion,0.524518132209778
net,year,0.573320031166077
year,net,0.593226730823517
bank,said,0.217505857348442
year,loss,0.763105988502502
loss,year,0.570419192314148
net,sales,0.679583430290222
loss,note,0.991144299507141
said,shares,0.262158304452896
market,said,0.336270987987518
billion,said,0.330354213714600
oil,said,0.255093902349472
said,billion,0.276892215013504
said,oil,0.228510409593582
billion,year,0.578156828880310
shares,said,0.305115669965744
trade,said,0.377083599567413
said,stock,0.249413609504700
stock,said,0.352758646011353
said,share,0.339343637228012
said,new,0.231240749359131
year,billion,0.361724674701691
said,market,0.240716338157654
said,bank,0.257481515407562
share,said,0.365248978137970
net,share,0.642820239067078
new,said,0.262333124876022
group,said,0.376661688089371
said,offer,0.222810372710228
said,trade,0.202970668673515
said,agreement,0.210582733154297
said,expected,0.314216315746307
said,price,0.285696685314178
offer,said,0.361819237470627
rose,billion,0.981958568096161
said,group,0.226553857326508
loss,sales,0.676144957542419
price,said,0.454297721385956
department,said,0.518358767032623
government,said,0.496195971965790
march,said,0.404809772968292
said,government,0.220095768570900
central,bank,0.730930268764496
officials,said,0.515872299671173
agreement,said,0.487852662801743
said,sales,0.358750969171524
said,board,0.363580286502838
official,said,0.596255123615265
note,net,1.248690128326416
united,states,1.255598068237305
said,japan,0.199695125222206
said,common,0.367486596107483
said,march,0.403381228446960
common,stock,0.489830076694489
said,april,0.278450101613998
said,increase,0.320748478174210
jan,net,1.373918533325195
japan,said,0.320418030023575
net,tax,0.762591063976288
sales,said,0.358294427394867
april,said,0.356828570365906
billion,note,1.004589200019836
common,shares,0.514859676361084
loss,share,0.639567673206329
january,said,0.458656549453735
week,said,0.368265092372894
international,said,0.398553699254990
said,today,0.271315872669220
today,said,0.346420347690582
year,ago,0.507360339164734
sales,year,0.627055346965790
industry,said,0.567822933197021
expected,said,0.394690304994583
said,week,0.284945577383041
share,year,0.639226615428925
said,current,0.326205044984818
foreign,said,0.507585942745209
money,market,0.533944785594940
billion,january,0.641338765621185
said,statement,0.342216223478317
shares,stock,0.440051257610321
said,cash,0.252792537212372
year,company,0.307779014110565
said,sale,0.292228192090988
said,january,0.335729092359543
new,york,0.496345341205597
trade,billion,0.603763461112976
sales,billion,0.573679447174072
share,company,0.497598588466644
buy,said,0.394502937793732
january,year,0.802700221538544
said,rise,0.318009257316589
year,earlier,0.463172346353531
bank,billion,0.348257333040237
note,share,0.933127760887146
board,said,0.385443121194839
billion,bank,0.491863250732422
sales,net,0.940831422805786
year,note,0.687001228332520
economic,said,0.650593340396881
company,share,0.532321214675903
rise,said,0.542629241943359
said,foreign,0.352589339017868
said,report,0.320317476987839
increase,said,0.547395706176758
note,year,0.832240164279938
pay,april,1.072419047355652
year,share,0.443309575319290
report,said,0.764159083366394
common,said,0.339630663394928
pay,record,1.245545744895935
said,month,0.259723126888275
january,billion,0.734373331069946
said,meeting,0.320654183626175
billion,net,0.867464363574982
month,said,0.490035086870193
said,buy,0.220450997352600
said,major,0.277544021606445
world,said,0.512556076049805
financial,said,0.445717751979828
told,reuters,0.870020687580109
american,said,0.335782706737518
said,rose,0.290881961584091
shares,company,0.415675789117813
share,stock,0.526778101921082
national,said,0.381306797266006
said,told,0.268178224563599
current,said,0.480565816164017
sale,said,0.464159309864044
years,said,0.545825242996216
