source,target,weight
net,loss,3981.000000000000000
loss,net,3741.000000000000000
company,said,2992.000000000000000
year,said,2479.000000000000000
net,note,2339.000000000000000
said,year,2288.000000000000000
said,company,2148.000000000000000
net,billion,2012.000000000000000
net,year,1846.000000000000000
year,net,1830.000000000000000
bank,said,1677.000000000000000
year,loss,1580.000000000000000
loss,year,1575.000000000000000
net,sales,1530.000000000000000
loss,note,1465.000000000000000
said,shares,1438.000000000000000
market,said,1414.000000000000000
billion,said,1397.000000000000000
oil,said,1374.000000000000000
said,billion,1329.000000000000000
said,oil,1264.000000000000000
billion,year,1206.000000000000000
shares,said,1199.000000000000000
trade,said,1189.000000000000000
said,stock,1178.000000000000000
stock,said,1167.000000000000000
said,share,1145.000000000000000
said,new,1140.000000000000000
year,billion,1122.000000000000000
said,market,1103.000000000000000
said,bank,1102.000000000000000
share,said,1081.000000000000000
net,share,1023.000000000000000
new,said,984.000000000000000
group,said,967.000000000000000
said,offer,916.000000000000000
said,trade,898.000000000000000
said,agreement,824.000000000000000
said,expected,804.000000000000000
said,price,796.000000000000000
offer,said,775.000000000000000
rose,billion,756.000000000000000
said,group,742.000000000000000
loss,sales,740.000000000000000
price,said,738.000000000000000
department,said,736.000000000000000
government,said,734.000000000000000
march,said,710.000000000000000
said,government,699.000000000000000
central,bank,687.000000000000000
officials,said,671.000000000000000
agreement,said,670.000000000000000
said,sales,661.000000000000000
said,board,659.000000000000000
official,said,658.000000000000000
note,net,647.000000000000000
united,states,640.000000000000000
said,japan,639.000000000000000
said,common,638.000000000000000
said,march,629.000000000000000
common,stock,629.000000000000000
said,april,622.000000000000000
said,increase,620.000000000000000
jan,net,617.000000000000000
japan,said,604.000000000000000
net,tax,596.000000000000000
sales,said,595.000000000000000
april,said,590.000000000000000
billion,note,587.000000000000000
common,shares,583.000000000000000
loss,share,582.000000000000000
january,said,581.000000000000000
week,said,577.000000000000000
international,said,572.000000000000000
said,today,559.000000000000000
today,said,556.000000000000000
year,ago,555.000000000000000
sales,year,554.000000000000000
industry,said,547.000000000000000
expected,said,545.000000000000000
said,week,544.000000000000000
share,year,541.000000000000000
said,current,540.000000000000000
foreign,said,537.000000000000000
money,market,535.000000000000000
billion,january,532.000000000000000
said,statement,530.000000000000000
shares,stock,529.000000000000000
said,cash,527.000000000000000
year,company,523.000000000000000
said,sale,519.000000000000000
said,january,516.000000000000000
new,york,515.000000000000000
trade,billion,515.000000000000000
sales,billion,513.000000000000000
share,company,511.000000000000000
buy,said,506.000000000000000
january,year,504.000000000000000
said,rise,502.000000000000000
year,earlier,499.000000000000000
bank,billion,499.000000000000000
note,share,498.000000000000000
board,said,495.000000000000000
billion,bank,493.000000000000000
sales,net,487.000000000000000
year,note,486.000000000000000
economic,said,481.000000000000000
company,share,478.000000000000000
rise,said,478.000000000000000
said,foreign,476.000000000000000
said,report,475.000000000000000
increase,said,473.000000000000000
note,year,471.000000000000000
pay,april,471.000000000000000
year,share,470.000000000000000
report,said,470.000000000000000
common,said,469.000000000000000
pay,record,469.000000000000000
said,month,467.000000000000000
january,billion,466.000000000000000
said,meeting,460.000000000000000
billion,net,457.000000000000000
month,said,454.000000000000000
said,buy,453.000000000000000
said,major,453.000000000000000
world,said,452.000000000000000
financial,said,449.000000000000000
told,reuters,446.000000000000000
american,said,443.000000000000000
said,rose,441.000000000000000
shares,company,440.000000000000000
share,stock,437.000000000000000
national,said,436.000000000000000
said,told,434.000000000000000
current,said,434.000000000000000
sale,said,432.000000000000000
years,said,432.000000000000000
cash,said,431.000000000000000
company,year,430.000000000000000
said,business,429.000000000000000
said,world,426.000000000000000
shares,share,423.000000000000000
said,international,423.000000000000000
stock,company,420.000000000000000
said,net,420.000000000000000
rise,year,417.000000000000000
minister,said,417.000000000000000
year,sales,417.000000000000000
earlier,said,416.000000000000000
end,said,415.000000000000000
rose,year,413.000000000000000
shares,common,409.000000000000000
federal,said,407.000000000000000
said,earlier,407.000000000000000
said,tax,406.000000000000000
rose,said,405.000000000000000
said,financial,404.000000000000000
business,said,403.000000000000000
said,companies,403.000000000000000
offer,shares,401.000000000000000
said,end,400.000000000000000
market,bank,399.000000000000000
meeting,said,399.000000000000000
stock,shares,398.000000000000000
net,company,397.000000000000000
april,record,397.000000000000000
japan,trade,393.000000000000000
products,said,391.000000000000000
companies,said,390.000000000000000
statement,said,387.000000000000000
chairman,said,386.000000000000000
bank,market,385.000000000000000
said,west,385.000000000000000
west,germany,385.000000000000000
president,said,385.000000000000000
said,time,384.000000000000000
said,money,383.000000000000000
countries,said,383.000000000000000
said,industry,380.000000000000000
time,said,377.000000000000000
commission,said,377.000000000000000
said,plans,376.000000000000000
said,economic,374.000000000000000
note,loss,373.000000000000000
billion,company,373.000000000000000
record,april,369.000000000000000
company,shares,369.000000000000000
money,said,367.000000000000000
said,countries,366.000000000000000
said,previously,357.000000000000000
said,record,356.000000000000000
said,continue,355.000000000000000
net,said,354.000000000000000
current,year,353.000000000000000
said,products,352.000000000000000
policy,said,351.000000000000000
company,stock,349.000000000000000
sales,note,349.000000000000000
current,billion,348.000000000000000
gold,said,348.000000000000000
year,january,347.000000000000000
tax,said,346.000000000000000
said,cut,346.000000000000000
said,based,344.000000000000000
net,income,344.000000000000000
stock,share,342.000000000000000
january,december,342.000000000000000
said,years,341.000000000000000
share,shares,341.000000000000000
oil,year,340.000000000000000
said,announced,339.000000000000000
jan,loss,338.000000000000000
said,high,336.000000000000000
said,months,333.000000000000000
